a,b,theta,E,E_p,E_t,machine_type,status,file_name
7.0,6.2,20.0,-54.72533535351978,-6.060458949534223,-10.65110436361283,2,Done,tetracene_theta=20.0_a=7.0_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,5.9,25.0,-56.324614868732176,-7.591613469878213,-10.285346982243937,1,Done,tetracene_theta=25.0_a=7.6_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.5,25.0,-54.00494132260792,-5.5161329300608495,-10.743168865621557,2,Done,tetracene_theta=25.0_a=7.0_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.2,15.0,-39.91772585874424,-9.270118633634409,-5.344372147868854,2,Done,tetracene_theta=15.0_a=3.9_b=12.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,12.2,25.0,-42.03362933802417,-10.88440065877512,-5.0662070051184855,1,Done,tetracene_theta=25.0_a=3.8_b=12.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.3,20.0,-54.62593776872382,-6.170664765639232,-10.57115205936134,2,Done,tetracene_theta=20.0_a=7.0_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,12.1,20.0,-41.97180830826983,-10.514634743798522,-5.235634705168195,1,Done,tetracene_theta=20.0_a=3.8_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.6,25.0,-52.85108848474921,-5.07358652271796,-10.675978859828321,2,Done,tetracene_theta=25.0_a=7.0_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,6.0,25.0,-55.90196680370718,-7.51327763160225,-10.21885288512567,1,Done,tetracene_theta=25.0_a=7.6_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.7,12.1,15.0,-39.29532128036953,-9.771791543229485,-4.937934548477641,2,Done,tetracene_theta=15.0_a=3.7_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.4,20.0,-54.014293732354425,-6.054572905763052,-10.476286980207078,2,Done,tetracene_theta=20.0_a=7.0_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.0,25.0,-42.87848872179166,-10.745379583444443,-5.3469323887256905,1,Done,tetracene_theta=25.0_a=3.9_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.1,20.0,-41.770926041528575,-10.157159239519386,-5.364151890622452,1,Done,tetracene_theta=20.0_a=3.9_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,6.3,25.0,-55.48591512395069,-6.430313343531452,-10.656322109221943,2,Done,tetracene_theta=25.0_a=6.9_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,6.1,25.0,-55.01808884856291,-7.245994767174125,-10.131524828553664,1,Done,tetracene_theta=25.0_a=7.6_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,12.1,15.0,-40.02093368372879,-9.648318910738453,-5.181073965562971,2,Done,tetracene_theta=15.0_a=3.8_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,6.1,20.0,-53.805706897750504,-5.621078957570718,-10.640887245652266,2,Done,tetracene_theta=20.0_a=6.8_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.2,25.0,-41.89865444740281,-10.745379583444443,-5.101973820128478,1,Done,tetracene_theta=25.0_a=3.9_b=12.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.3,25.0,-56.004542098147795,-6.430313343531452,-10.785978852771224,2,Done,tetracene_theta=25.0_a=7.0_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.7,12.0,20.0,-41.27603149460629,-10.560929293977097,-5.038543226663023,1,Done,tetracene_theta=20.0_a=3.7_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,5.8,25.0,-57.283753864001476,-7.383696816628798,-10.629090057685973,1,Done,tetracene_theta=25.0_a=7.3_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.1,15.0,-40.04572534863837,-9.270118633634409,-5.376372020342387,2,Done,tetracene_theta=15.0_a=3.9_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,6.1,20.0,-54.167062296764925,-5.621078957570718,-10.731226095405873,2,Done,tetracene_theta=20.0_a=6.9_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.3,25.0,-56.072652033530176,-6.430313343531452,-10.803006336616821,2,Done,tetracene_theta=25.0_a=7.1_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,12.0,25.0,-42.277632836950936,-10.331938344868831,-5.403439036803322,1,Done,tetracene_theta=25.0_a=4.0_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,5.9,25.0,-57.96595010510646,-7.591613469878213,-10.695680791337509,1,Done,tetracene_theta=25.0_a=7.3_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,12.0,20.0,-42.01570514240303,-10.51463411631994,-5.2466092274407865,1,Done,tetracene_theta=20.0_a=3.8_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.1,20.0,-54.093934791628286,-5.621078957570718,-10.712944219121713,2,Done,tetracene_theta=20.0_a=7.0_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,6.7,30.0,-49.61492905346678,-3.967483430868015,-10.419990547932683,2,Done,tetracene_theta=30.0_a=6.9_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.8,30.0,-49.58018256956712,-3.6279390248237178,-10.58107612997992,2,Done,tetracene_theta=30.0_a=7.0_b=6.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.4,25.0,-54.98756425152533,-5.972465732251294,-10.760658196755683,1,Done,tetracene_theta=25.0_a=7.1_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.0,25.0,-57.90782008925454,-7.51327763160225,-10.720316206512509,1,Done,tetracene_theta=25.0_a=7.3_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.0,20.0,-41.9644601654727,-10.157159239519386,-5.412535421608482,1,Done,tetracene_theta=20.0_a=3.9_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,12.1,25.0,-41.738722228677936,-10.331938344868831,-5.26871138473507,2,Done,tetracene_theta=25.0_a=4.0_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.3,5.6,30.0,-53.59840771392918,-8.319136013742536,-9.24003392161103,2,Done,tetracene_theta=30.0_a=8.3_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,6.8,30.0,-49.101138926111155,-3.6279390248237178,-10.461315219115932,2,Done,tetracene_theta=30.0_a=6.9_b=6.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.5,25.0,-53.79177115531638,-5.5161329300608495,-10.689876323798671,1,Done,tetracene_theta=25.0_a=7.1_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,5.8,25.0,-57.16049333009869,-7.383696816628798,-10.598274924210273,1,Done,tetracene_theta=25.0_a=7.4_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.2,5.5,30.0,-54.31185897393152,-8.25227733317297,-9.451826076896397,2,Done,tetracene_theta=30.0_a=8.2_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,12.2,25.0,-41.12798933545128,-10.331938344868831,-5.116028161428403,2,Done,tetracene_theta=25.0_a=4.0_b=12.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.7,11.9,20.0,-40.97047428553924,-10.560929293977097,-4.962153924396262,1,Done,tetracene_theta=20.0_a=3.7_b=11.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,6.9,30.0,-43.882931428030126,-1.023416099138558,-10.459024807438254,2,Done,tetracene_theta=30.0_a=6.9_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.2,25.0,-56.73150992346929,-6.866687562549488,-10.749533699592575,1,Done,tetracene_theta=25.0_a=7.0_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,5.8,25.0,-56.737644460750744,-7.383696816628798,-10.492562706873287,1,Done,tetracene_theta=25.0_a=7.5_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.2,5.6,30.0,-54.4652500282973,-8.319136013742536,-9.456744500203056,2,Done,tetracene_theta=30.0_a=8.2_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.7,30.0,-50.299808527808636,-3.967483430868015,-10.591210416518152,2,Done,tetracene_theta=30.0_a=7.0_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,11.9,25.0,-43.02088329102843,-10.88440065877512,-5.3130204933695495,2,Done,tetracene_theta=25.0_a=3.8_b=11.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,11.9,20.0,-41.89931207709015,-10.514635371277107,-5.217510333633982,1,Done,tetracene_theta=20.0_a=3.8_b=11.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.2,25.0,-56.97873380337842,-6.866687562549488,-10.81133966956986,1,Done,tetracene_theta=25.0_a=7.1_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.2,5.7,30.0,-54.045465918024995,-8.1567125802394,-9.43301018938655,2,Done,tetracene_theta=30.0_a=8.2_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,5.8,25.0,-57.034178076544784,-7.383696816628798,-10.566696110821796,1,Done,tetracene_theta=25.0_a=7.2_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.9,30.0,-48.76890501170418,-3.31656856299378,-10.533941971429158,2,Done,tetracene_theta=30.0_a=7.0_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.9,25.0,-43.214510286459706,-10.745379583444443,-5.430937779892703,2,Done,tetracene_theta=25.0_a=3.9_b=11.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.9,20.0,-42.01821769238449,-10.157159239519386,-5.4259748033364295,1,Done,tetracene_theta=20.0_a=3.9_b=11.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.2,25.0,-56.83546573994681,-6.866687562549488,-10.77552265371196,1,Done,tetracene_theta=25.0_a=7.2_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.7,30.0,-50.530016846489154,-3.967483430868015,-10.648762496188283,2,Done,tetracene_theta=30.0_a=7.1_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.3,5.5,30.0,-53.55217779660597,-8.25227733317297,-9.261905782565009,2,Done,tetracene_theta=30.0_a=8.3_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,5.9,25.0,-57.932496292050935,-7.591613469878213,-10.687317338073626,1,Done,tetracene_theta=25.0_a=7.2_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.9,25.0,-42.72578541841358,-10.331938344868831,-5.515477182168978,2,Done,tetracene_theta=25.0_a=4.0_b=11.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,11.8,20.0,-41.60261781909503,-10.51463411631994,-5.143337396613788,1,Done,tetracene_theta=20.0_a=3.8_b=11.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.3,25.0,-55.786043116357185,-6.430313343531452,-10.731354107323568,1,Done,tetracene_theta=25.0_a=7.2_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.8,30.0,-49.64332262566314,-3.6279390248237178,-10.596861144003924,2,Done,tetracene_theta=30.0_a=7.1_b=6.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.3,5.7,30.0,-53.08976065809839,-8.1567125802394,-9.194083874404896,2,Done,tetracene_theta=30.0_a=8.3_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.0,25.0,-58.06189889437519,-7.51327763160225,-10.75883590779267,1,Done,tetracene_theta=25.0_a=7.2_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,11.8,25.0,-43.079670937499024,-10.88440065877512,-5.327717404987197,2,Done,tetracene_theta=25.0_a=3.8_b=11.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.4,25.0,-54.5815778321121,-5.972465732251294,-10.659161591902377,1,Done,tetracene_theta=25.0_a=7.2_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.9,30.0,-48.68944467511028,-3.31656856299378,-10.51407688728068,2,Done,tetracene_theta=30.0_a=7.1_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.8,20.0,-41.913378341356285,-10.157159239519386,-5.3997649655793785,1,Done,tetracene_theta=20.0_a=3.9_b=11.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.4,5.5,30.0,-52.65884703141637,-8.25227733317297,-9.038573091267606,2,Done,tetracene_theta=30.0_a=8.4_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,5.9,25.0,-57.48244360997342,-7.591613469878213,-10.574804167554248,1,Done,tetracene_theta=25.0_a=7.1_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.8,25.0,-43.420910876011476,-10.745379583444443,-5.482537927280647,2,Done,tetracene_theta=25.0_a=3.9_b=11.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.6,30.0,-50.89652033755557,-4.334768798900768,-10.556745684938504,2,Done,tetracene_theta=30.0_a=7.0_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.1,25.0,-57.15696672373451,-7.245994767174125,-10.666244297346568,1,Done,tetracene_theta=25.0_a=7.0_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.4,5.6,30.0,-52.621101049706354,-8.319136013742536,-8.995707255555319,2,Done,tetracene_theta=30.0_a=8.4_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.8,20.0,-41.617519927211106,-9.595777498325333,-5.60649123264011,1,Done,tetracene_theta=20.0_a=4.0_b=11.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.0,25.0,-57.83855553530157,-7.51327763160225,-10.703000068024268,1,Done,tetracene_theta=25.0_a=7.1_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.8,25.0,-43.06352887069807,-10.331938344868831,-5.5999130452401005,2,Done,tetracene_theta=25.0_a=4.0_b=11.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.6,30.0,-51.32071207650007,-4.334768798900768,-10.662793619674632,2,Done,tetracene_theta=30.0_a=7.1_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.1,25.0,-57.6117332605645,-7.245994767174125,-10.779935931554064,1,Done,tetracene_theta=25.0_a=7.1_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.4,5.7,30.0,-52.044381708838046,-8.1567125802394,-8.93273913708981,2,Done,tetracene_theta=30.0_a=8.4_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.9,20.0,-41.55014292313717,-9.595777498325333,-5.589646981621627,1,Done,tetracene_theta=20.0_a=4.0_b=11.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.7,30.0,-42.69032608298585,-10.393783220322804,-5.475689910585062,1,Done,tetracene_theta=30.0_a=3.9_b=11.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.6,30.0,-51.34569450514391,-4.334768798900768,-10.669039226835594,2,Done,tetracene_theta=30.0_a=7.2_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,11.7,25.0,-42.96760016167536,-10.88440065877512,-5.2996997110312805,2,Done,tetracene_theta=25.0_a=3.8_b=11.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.1,25.0,-57.63782763597556,-7.245994767174125,-10.786459525406826,1,Done,tetracene_theta=25.0_a=7.2_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,5.5,30.0,-54.90393724897878,-8.25227733317297,-9.599845645658206,2,Done,tetracene_theta=30.0_a=8.1_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,12.0,20.0,-41.3444526756648,-9.595777498325333,-5.538224419753534,1,Done,tetracene_theta=20.0_a=4.0_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.7,30.0,-50.397323582088575,-3.967483430868015,-10.615589180088136,2,Done,tetracene_theta=30.0_a=7.2_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.8,30.0,-42.26190492580645,-10.393783220322804,-5.368584621290212,1,Done,tetracene_theta=30.0_a=3.9_b=11.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.7,25.0,-43.47768045030535,-10.745379583444443,-5.4967303208541125,2,Done,tetracene_theta=25.0_a=3.9_b=11.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.1,25.0,-57.32335978536865,-7.245994767174125,-10.707842562755102,1,Done,tetracene_theta=25.0_a=7.3_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,5.6,30.0,-55.1909578125924,-8.319136013742536,-9.638171446276829,2,Done,tetracene_theta=30.0_a=8.1_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.8,30.0,-49.37773278355598,-3.6279390248237178,-10.530463683477137,2,Done,tetracene_theta=30.0_a=7.2_b=6.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,6.9,35.0,-42.96745206881315,-1.2614231120096522,-10.11115146119846,1,Done,tetracene_theta=35.0_a=6.9_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.8,30.0,-42.56351133203136,-10.470894159050658,-5.405430753482507,2,Done,tetracene_theta=30.0_a=4.0_b=11.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.7,25.0,-43.271141808945686,-10.331938344868831,-5.651816279802005,1,Done,tetracene_theta=25.0_a=4.0_b=11.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,5.7,30.0,-54.88427610578947,-8.1567125802394,-9.642712736327669,2,Done,tetracene_theta=30.0_a=8.1_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.2,25.0,-56.38598785689101,-6.866687562549488,-10.663153182948008,1,Done,tetracene_theta=25.0_a=7.3_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.5,30.0,-51.98454737570137,-4.729111143038608,-10.631581272406036,2,Done,tetracene_theta=30.0_a=7.1_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.0,35.0,-43.87875221227296,-1.171385467168875,-10.383995319483802,1,Done,tetracene_theta=35.0_a=7.0_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.9,30.0,-41.731897429330274,-10.393783220322804,-5.236082747171167,2,Done,tetracene_theta=30.0_a=3.9_b=11.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,5.5,30.0,-55.291545155458145,-8.25227733317297,-9.696747622278053,2,Done,tetracene_theta=30.0_a=8.0_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,7.0,35.0,-43.36426680278964,-1.2614231120096522,-10.210355144692585,1,Done,tetracene_theta=35.0_a=6.9_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.0,5.4,35.0,-49.37089794478379,-8.373393038404174,-8.156027966993861,1,Done,tetracene_theta=35.0_a=9.0_b=5.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,11.6,25.0,-42.6671759840101,-10.88440065877512,-5.224593666614965,2,Done,tetracene_theta=25.0_a=3.8_b=11.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.5,30.0,-52.194386719493195,-4.729111143038608,-10.684041108353997,1,Done,tetracene_theta=30.0_a=7.2_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,7.1,35.0,-43.53817994450219,-1.2614231120096522,-10.253833430120721,1,Done,tetracene_theta=35.0_a=6.9_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,5.6,30.0,-55.74192916345783,-8.319136013742536,-9.775914283993187,2,Done,tetracene_theta=30.0_a=8.0_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.7,30.0,-43.090019832598045,-10.470894159050658,-5.537057878624181,2,Done,tetracene_theta=30.0_a=4.0_b=11.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.9,5.3,35.0,-50.6939124178607,-8.5600258075865,-8.393465200671926,1,Done,tetracene_theta=35.0_a=8.9_b=5.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.6,25.0,-43.364003248978406,-10.745379583444443,-5.4683110205223775,2,Done,tetracene_theta=25.0_a=3.9_b=11.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.5,30.0,-52.05353080481291,-4.729111143038608,-10.648827129683923,1,Done,tetracene_theta=30.0_a=7.3_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.9,35.0,-46.91462802165188,-2.762977985781617,-10.34716801252216,1,Done,tetracene_theta=35.0_a=7.0_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,5.7,30.0,-55.57565658329985,-8.1567125802394,-9.815557855705263,2,Done,tetracene_theta=30.0_a=8.0_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.9,30.0,-41.95451789628714,-10.470894159050658,-5.253182394546457,2,Done,tetracene_theta=30.0_a=4.0_b=11.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.9,5.4,35.0,-50.274165958864614,-8.373393038404174,-8.381844970514068,1,Done,tetracene_theta=35.0_a=8.9_b=5.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.6,25.0,-43.32813477749004,-10.331938344868831,-5.666064521938098,2,Done,tetracene_theta=25.0_a=4.0_b=11.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.6,30.0,-51.0542788610328,-4.334768798900768,-10.596185315807817,1,Done,tetracene_theta=30.0_a=7.3_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.1,35.0,-43.83364679268561,-1.171385467168875,-10.372718964586968,1,Done,tetracene_theta=35.0_a=7.0_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,5.5,30.0,-55.43455468467437,-8.25227733317297,-9.732500004582107,2,Done,tetracene_theta=30.0_a=7.9_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,11.7,30.0,-42.708308009663604,-10.209637900930833,-5.5722580519504845,2,Done,tetracene_theta=30.0_a=4.1_b=11.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.9,5.5,35.0,-49.506738799856976,-8.059488691040317,-8.346940354444088,1,Done,tetracene_theta=35.0_a=8.9_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,11.3,35.0,-42.49417147785425,-9.643145718262527,-5.8019700103322975,2,Done,tetracene_theta=35.0_a=4.1_b=11.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.2,11.4,35.0,-42.254224203294136,-9.771379896788856,-5.677866102429108,1,Done,tetracene_theta=35.0_a=4.2_b=11.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.7,30.0,-49.98028043587692,-3.967483430868015,-10.511328393535225,1,Done,tetracene_theta=30.0_a=7.3_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,5.6,30.0,-56.08099791640415,-8.319136013742536,-9.860681472229775,2,Done,tetracene_theta=30.0_a=7.9_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,11.8,30.0,-42.101247305981815,-10.209637900930833,-5.420492876030038,2,Done,tetracene_theta=30.0_a=4.1_b=11.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.9,35.0,-47.39390509901568,-2.7629779857816166,-10.466987281863114,1,Done,tetracene_theta=35.0_a=7.1_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.0,5.3,35.0,-49.874221205478534,-8.5600258075865,-8.188542397576382,2,Done,tetracene_theta=35.0_a=9.0_b=5.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.4,30.0,-52.486480074701824,-5.148125925567001,-10.547557055891957,1,Done,tetracene_theta=30.0_a=7.1_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,11.4,35.0,-41.95094611053355,-9.643145718262527,-5.666163668502122,1,Done,tetracene_theta=35.0_a=4.1_b=11.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,5.7,30.0,-56.08548335777596,-8.1567125802394,-9.943014549324287,2,Done,tetracene_theta=30.0_a=7.9_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,11.9,30.0,-41.4279315858148,-10.209637900930833,-5.252163945988286,2,Done,tetracene_theta=30.0_a=4.1_b=11.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.0,35.0,-46.89510869584046,-2.5436149225570257,-10.451969712681603,1,Done,tetracene_theta=35.0_a=7.1_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.0,5.5,35.0,-48.53481115098111,-8.059488691040317,-8.103958442225121,2,Done,tetracene_theta=35.0_a=9.0_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.4,30.0,-52.91015474591404,-5.148125925567001,-10.65347572369501,1,Done,tetracene_theta=30.0_a=7.2_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,5.6,30.0,-56.16637190710753,-8.319136013742536,-9.882024969905617,2,Done,tetracene_theta=30.0_a=7.8_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,11.5,35.0,-41.31828299839981,-9.643145718262527,-5.507997890468687,1,Done,tetracene_theta=35.0_a=4.1_b=11.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.6,30.0,-42.99186722817831,-10.393783220322804,-5.551075196883176,2,Done,tetracene_theta=30.0_a=3.9_b=11.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.1,35.0,-43.76005994994193,-1.087949227541685,-10.39604037371464,1,Done,tetracene_theta=35.0_a=7.1_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.1,5.3,35.0,-48.9608502802439,-8.5600258075865,-7.9601996662677275,2,Done,tetracene_theta=35.0_a=9.1_b=5.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.4,30.0,-52.94711759546773,-5.148125925567001,-10.662716436083427,1,Done,tetracene_theta=30.0_a=7.3_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,5.7,30.0,-56.37476797821,-8.1567125802394,-10.0153357044328,2,Done,tetracene_theta=30.0_a=7.8_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.2,11.3,35.0,-42.8774395249784,-9.771379896788856,-5.833669932850173,1,Done,tetracene_theta=35.0_a=4.2_b=11.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.6,30.0,-43.5093922954984,-10.470894159050658,-5.641900994349271,2,Done,tetracene_theta=30.0_a=4.0_b=11.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.8,35.0,-47.01802158914506,-3.0035628097830336,-10.252723992394747,1,Done,tetracene_theta=35.0_a=7.0_b=6.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
