a,b,a_step1,b_step1,theta,A1,A2,R3t,R3p,E,E_p,E_t1,E_t2
8.186275704191601,6.008734483646479,7.142486255152171,5.978703044554255,25.0,29.250094674998913,6.571741710346418,2.3,0.6,-68.540342002,-9.714547571,-12.82943881,-11.72618462
8.13788116803371,6.019542349295527,7.142486255152171,5.978703044554255,25.0,28.63579164792448,7.613739927881416,2.3,0.7,-68.200806376,-9.751087478,-12.82943881,-11.5198769
8.090433233457754,6.031988900434277,7.142486255152171,5.978703044554255,25.0,28.014211060483163,8.640158416568083,2.3,0.8,-67.92359378399999,-9.780828942,-12.82943881,-11.35152914
8.043948651317814,6.046064016776726,7.142486255152171,5.978703044554255,25.0,27.385371729556244,9.65090096009595,2.3,0.9,-67.727720306,-9.801246863,-12.82943881,-11.23317448
7.998444217786211,6.061756353975498,7.142486255152171,5.978703044554255,25.0,26.749299907846435,10.645892161536542,2.3,1.0,-67.627837026,-9.810664533,-12.82943881,-11.17381517
7.953936755157014,6.079053388066461,7.142486255152171,5.978703044554255,25.0,26.106029584965967,11.625079420006845,2.3,1.1,-67.632209522,-9.808011421,-12.82943881,-11.17865453
7.910443091574434,6.097941463720549,7.142486255152171,5.978703044554255,25.0,25.455602781636294,12.58843469747395,2.3,1.2,-67.74338422,-9.79259601,-12.82943881,-11.24965729
7.867980039694921,6.11840584588521,7.142486255152171,5.978703044554255,25.0,24.798069835096666,13.535956070651928,2.3,1.3,-67.956998658,-9.763990339,-12.82943881,-11.38507018
7.826564374298449,6.140430774380762,7.142486255152171,5.978703044554255,25.0,24.133489673723087,14.46766906448139,2.3,1.4,-68.261343512,-9.722411526,-12.82943881,-11.57882142
7.7862128088716975,6.1639995210060095,7.142486255152171,5.978703044554255,25.0,23.46193007877312,15.383627765337542,2.3,1.5,-68.63855734399999,-9.668507162,-12.82943881,-11.8213327
7.746941971193388,6.189094448702679,7.142486255152171,5.978703044554255,25.0,22.783467931096904,16.283915713842383,2.3,1.6,-69.06390747799999,-9.603047829,-12.82943881,-12.0994671
7.708768377960106,6.215697072329243,7.142486255152171,5.978703044554255,25.0,22.098189440593504,17.168646578922417,2.3,1.7,-69.507157948,-9.527092764,-12.82943881,-12.3970474
7.6717084084992235,6.243788120601332,7.142486255152171,5.978703044554255,25.0,21.406190356146134,18.0379646165186,2.3,1.8,-69.935104702,-9.442185641,-12.82943881,-12.6959279
7.6357782776242065,6.273347598767528,7.142486255152171,5.978703044554255,25.0,20.7075761537418,18.892044918086892,2.3,1.9,-70.313173202,-9.350584241,-12.82943881,-12.97656355
7.600994007696473,6.304354851605541,7.142486255152171,5.978703044554255,25.0,20.00246220047268,19.731093455696463,2.3,2.0,-70.607710078,-9.255062159,-12.82943881,-13.21935407
7.567371399966945,6.336788626343971,7.142486255152171,5.978703044554255,25.0,19.29097389213029,20.55534693211156,2.3,2.1,-70.790021822,-9.158606341,-12.82943881,-13.40696576
7.534926005279527,6.370627135138449,7.142486255152171,5.978703044554255,25.0,18.573246762140524,21.365072445710172,2.3,2.2,-70.83840159,-9.064343045,-12.82943881,-13.52541894
7.503673094227765,6.405848116757243,7.142486255152171,5.978703044554255,25.0,17.849426559650162,22.160566981430073,2.3,2.3,-70.740444758,-8.975517749,-12.82943881,-13.56526582
7.47362762686486,6.442428897160008,7.142486255152171,5.978703044554255,25.0,17.119669294664092,22.942156740124496,2.3,2.4,-70.499280124,-8.894782312,-12.82943881,-13.52541894
7.444804222075802,6.480346448683305,7.142486255152171,5.978703044554255,25.0,16.38414124824945,23.71019631974686,2.3,2.5,-70.120616746,-8.823903803,-12.82943881,-13.40696576
7.417217126728709,6.519577447577589,7.142486255152171,5.978703044554255,25.0,15.643018945967498,24.465067762657277,2.3,2.6,-69.624878814,-8.763646527,-12.82943881,-13.21935407
7.390880184730212,6.560098329671767,7.142486255152171,5.978703044554255,25.0,14.896489092867988,25.20717948405151,2.3,2.7,-69.039290252,-8.713642766,-12.82943881,-12.97656355
7.3658068061168755,6.601885343972759,7.142486255152171,5.978703044554255,25.0,14.144748468582927,25.93696509705391,2.3,2.8,-68.395591748,-8.672429164,-12.82943881,-12.6959279
7.342009936321095,6.644914604038362,7.142486255152171,5.978703044554255,25.0,13.388003781287109,26.654882150392925,2.3,2.9,-67.72832774,-8.63767766,-12.82943881,-12.3970474
7.31950202575542,6.689162136991621,7.142486255152171,5.978703044554255,25.0,12.626471479549895,27.361410794797077,2.3,3.0,-67.071231902,-8.606710041,-12.82943881,-12.0994671
7.298294999863851,6.734603930073566,7.142486255152171,5.978703044554255,25.0,11.86037752138513,28.05705239431844,2.3,3.1,-66.455224152,-8.576840566,-12.82943881,-11.8213327
7.2784002297920996,6.781215974658403,7.142486255152171,5.978703044554255,25.0,11.089957100111775,28.742328098720137,2.3,3.2,-65.907533422,-8.545506481,-12.82943881,-11.57882142
7.259828503831043,6.828974307680643,7.142486255152171,5.978703044554255,25.0,10.315454326963426,29.417777392867574,2.3,3.3,-65.449767392,-8.510374706,-12.82943881,-11.38507018
7.24258999978859,6.877855050447219,7.142486255152171,5.978703044554255,25.0,9.537121870727718,30.08395663875258,2.3,3.4,-65.097706678,-8.469757239,-12.82943881,-11.24965729
7.226694258444707,6.927834444829229,7.142486255152171,5.978703044554255,25.0,8.755220555052794,30.741437625372992,2.3,3.5,-64.861316124,-8.422564722,-12.82943881,-11.17865453
7.212150158242526,6.978888886847413,7.142486255152171,5.978703044554255,25.0,7.970018914422767,31.390806141202944,2.3,3.6,-64.742448154,-8.367970097,-12.82943881,-11.17381517
7.198965891365071,7.030994957682896,7.142486255152171,5.978703044554255,25.0,7.181792710173783,32.03266058343921,2.3,3.7,-64.73569991400001,-8.305236667,-12.82943881,-11.23317448
7.187148941342296,7.084129452160111,7.142486255152171,5.978703044554255,25.0,6.390824408290895,32.66761061761675,2.3,3.8,-64.829773702,-8.233918901,-12.82943881,-11.35152914
7.176706062326762,7.138269404762076,7.142486255152171,5.978703044554255,25.0,5.597402621089211,33.29627590056897,2.3,3.9,-65.00701391,-8.154191245,-12.82943881,-11.5198769
7.167643260168414,7.193392113249653,7.142486255152171,5.978703044554255,25.0,4.801821515234751,33.91928487908727,2.3,4.0,-65.244187594,-8.066470367,-12.82943881,-11.72618462
9.590365472964923,6.189094448702679,7.142486255152171,5.978703044554255,25.0,41.86181849139182,-20.311212458884363,2.4,-1.6,-64.507897472,-9.603047829,-12.84104398,-9.809856927
