,R1,R2,heri,R3t,R3p,phi1,phi2,FF
0,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-180.0,2926.343701946067
1,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-175.0,4029.466814743683
2,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-170.0,4634.845011612055
3,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-165.0,3973.804462701296
4,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-160.0,2730.701723747753
5,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-155.0,1891.8906492549759
6,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-150.0,1737.293932299895
7,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-145.0,2519.826433797697
8,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-140.0,7039.653133468117
9,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-135.0,37925.75792050399
10,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-130.0,190202.92978261228
11,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-125.0,339466.33780753467
12,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-120.0,156710.48025636227
13,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-115.0,56339.147135189676
14,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-110.0,49221.713087089025
15,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-105.0,79564.72064672773
16,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-100.0,230276.87324678426
17,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-95.0,346262.3196003486
18,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-90.0,138392.73951972587
19,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-85.0,29271.399375057797
20,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-80.0,8860.261895615173
21,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-75.0,4293.525141971272
22,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-70.0,2524.6697211529577
23,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-65.0,1734.777080007748
24,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-60.0,1486.1383762658324
25,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-55.0,1782.9645300591549
26,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-50.0,3589.8654444166173
27,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-45.0,12772.304449835865
28,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-40.0,59020.1920082588
29,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-35.0,275560.3154512421
30,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-30.0,2360269.7830549357
31,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-25.0,45788155.44795565
32,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-20.0,2064923521.7080817
33,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-15.0,191172056603.60904
34,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-10.0,2441333242814.6133
35,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,-5.0,112615195615.72646
36,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,0.0,1329263065.2413
37,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,5.0,113968946.9575684
38,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,10.0,631871719.8708031
39,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,15.0,18570060934.694347
40,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,20.0,58256629159.5683
41,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,25.0,4989651155.918312
42,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,30.0,3589486921.766932
43,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,35.0,320598307201.5374
44,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,40.0,2357062684001.359
45,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,45.0,70088409857.50642
46,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,50.0,821268162.4880477
47,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,55.0,31179845.39286905
48,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,60.0,5198361.334072918
49,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,65.0,1170156.5110413376
50,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,70.0,399478.63860551646
51,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,75.0,414851.71445309924
52,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,80.0,517356.8331583
53,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,85.0,426035.5813794817
54,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,90.0,244648.72340838573
55,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,95.0,123919.93758456045
56,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,100.0,59309.4227486774
57,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,105.0,26912.4016157681
58,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,110.0,15225.092187813225
59,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,115.0,14878.960622486531
60,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,120.0,20279.163894297955
61,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,125.0,28097.639481918304
62,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,130.0,34863.595683139516
63,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,135.0,37112.42107175441
64,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,140.0,33524.657763998104
65,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,145.0,25946.092526199896
66,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,150.0,17649.02827863389
67,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,155.0,10951.642666868756
68,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,160.0,6496.770522939578
69,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,165.0,3918.7109697339215
70,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,170.0,2653.6762010194343
71,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,175.0,2358.3919699152248
72,5.0,0.7,58.0,1.0,1.8000000000000005,-180.0,180.0,2926.3437019460607
73,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-180.0,8304.226688861343
74,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-175.0,9133.76866617634
75,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-170.0,9394.159468539008
76,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-165.0,8807.639679013926
77,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-160.0,7965.2532150063635
78,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-155.0,7420.609325002342
79,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-150.0,7295.881789364483
80,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-145.0,7998.220890502608
81,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-140.0,14184.799626828077
82,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-135.0,69950.32506923735
83,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-130.0,391185.7949464479
84,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-125.0,695188.7824253542
85,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-120.0,257103.3667484059
86,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-115.0,51131.142257134765
87,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-110.0,30195.809412069655
88,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-105.0,86248.23228464424
89,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-100.0,422277.5347306789
90,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-95.0,680563.2666544701
91,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-90.0,228336.0970785
92,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-85.0,36048.89703976295
93,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-80.0,10608.036563399177
94,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-75.0,7806.305045590961
95,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-70.0,7251.059080464744
96,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-65.0,7017.82725044939
97,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-60.0,6934.731409026403
98,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-55.0,6984.035344025878
99,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-50.0,7296.2787039035
100,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-45.0,8649.787956725077
101,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-40.0,15437.661895046509
102,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-35.0,56119.95847561376
103,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-30.0,406147.7048918281
104,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-25.0,5366781.4229936125
105,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-20.0,117030867.43043049
106,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-15.0,3014614366.7435474
107,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-10.0,20371136215.675232
108,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,-5.0,5571541688.704113
109,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,0.0,263599001.6441476
110,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,5.0,62319390.63115147
111,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,10.0,911553902.5560887
112,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,15.0,45192659349.99649
113,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,20.0,143466448572.17496
114,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,25.0,6131676717.851861
115,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,30.0,307726769.53512114
116,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,35.0,4206541978.2382174
117,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,40.0,20959211226.0418
118,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,45.0,4138066227.7413526
119,5.0,0.7,58.0,1.0,1.8000000000000005,-175.0,50.0,167568532.55443856
