,R1,R2,heri,R3t,R3p,phi1,phi2,FF
0,5.0,0.7,58.0,-0.5,1.5,-180.0,-180.0,1557.3422232503797
1,5.0,0.7,58.0,-0.5,1.5,-180.0,-175.0,3800.977588031378
2,5.0,0.7,58.0,-0.5,1.5,-180.0,-170.0,21351.38594954476
3,5.0,0.7,58.0,-0.5,1.5,-180.0,-165.0,165422.6376387043
4,5.0,0.7,58.0,-0.5,1.5,-180.0,-160.0,902549.1809690007
5,5.0,0.7,58.0,-0.5,1.5,-180.0,-155.0,1589169.403170603
6,5.0,0.7,58.0,-0.5,1.5,-180.0,-150.0,798540.5342476831
7,5.0,0.7,58.0,-0.5,1.5,-180.0,-145.0,521698.5032451672
8,5.0,0.7,58.0,-0.5,1.5,-180.0,-140.0,552832.0643462415
9,5.0,0.7,58.0,-0.5,1.5,-180.0,-135.0,525102.5038396865
10,5.0,0.7,58.0,-0.5,1.5,-180.0,-130.0,1263280.0773374955
11,5.0,0.7,58.0,-0.5,1.5,-180.0,-125.0,3495663.6771137826
12,5.0,0.7,58.0,-0.5,1.5,-180.0,-120.0,7277146.934183304
13,5.0,0.7,58.0,-0.5,1.5,-180.0,-115.0,2698507.2245916743
14,5.0,0.7,58.0,-0.5,1.5,-180.0,-110.0,1194445.388802975
15,5.0,0.7,58.0,-0.5,1.5,-180.0,-105.0,1840025.0582025116
16,5.0,0.7,58.0,-0.5,1.5,-180.0,-100.0,34704761.25189655
17,5.0,0.7,58.0,-0.5,1.5,-180.0,-95.0,1726516910.6590307
18,5.0,0.7,58.0,-0.5,1.5,-180.0,-90.0,22466008.664875947
19,5.0,0.7,58.0,-0.5,1.5,-180.0,-85.0,2410015.8113183808
20,5.0,0.7,58.0,-0.5,1.5,-180.0,-80.0,8665250.940141384
21,5.0,0.7,58.0,-0.5,1.5,-180.0,-75.0,1495389979.915723
22,5.0,0.7,58.0,-0.5,1.5,-180.0,-70.0,62914373.20804816
23,5.0,0.7,58.0,-0.5,1.5,-180.0,-65.0,195485.881792956
24,5.0,0.7,58.0,-0.5,1.5,-180.0,-60.0,6029.9080888766075
25,5.0,0.7,58.0,-0.5,1.5,-180.0,-55.0,6860.005157946455
26,5.0,0.7,58.0,-0.5,1.5,-180.0,-50.0,13867.380318808382
27,5.0,0.7,58.0,-0.5,1.5,-180.0,-45.0,50696.25412860298
28,5.0,0.7,58.0,-0.5,1.5,-180.0,-40.0,1183325.9714906104
29,5.0,0.7,58.0,-0.5,1.5,-180.0,-35.0,185215455.66546008
30,5.0,0.7,58.0,-0.5,1.5,-180.0,-30.0,137605003565.61566
31,5.0,0.7,58.0,-0.5,1.5,-180.0,-25.0,58331920195.2235
32,5.0,0.7,58.0,-0.5,1.5,-180.0,-20.0,82263768.05449972
33,5.0,0.7,58.0,-0.5,1.5,-180.0,-15.0,10739215.57584875
34,5.0,0.7,58.0,-0.5,1.5,-180.0,-10.0,10530602.852979517
