R1,R2,heri,R3t,R3p,phi1,phi2,FF
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-180.0,1661.0489122088466
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-175.0,4320.054712648636
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-170.0,30274.76282880099
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-165.0,474157.2888128265
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-160.0,17553616.300054103
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-155.0,1463610689.8100886
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-150.0,24828426229.05701
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-145.0,57968393542.33751
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-140.0,4924156020209553.0
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-135.0,5.356227917688249e+16
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-130.0,149690301593.804
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-125.0,550837214304551.3
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-120.0,25090215181.715534
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-115.0,1333768279.2509212
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-110.0,291451041.11493474
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-105.0,530234478238634.6
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-100.0,3293670458.1441245
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-95.0,16423265.227935204
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-90.0,3230368.857889279
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-85.0,822052.6200015679
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-80.0,343374.6942793231
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-75.0,134414.22733388783
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-70.0,104548.83029256198
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-65.0,111529.96316984948
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-60.0,31649.12280183134
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-55.0,5246.155777206918
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-50.0,8504.909322968286
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-45.0,35379.13815794272
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-40.0,562753.7138444872
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-35.0,12761157.225803431
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-30.0,427643192.636324
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-25.0,363109570.8596436
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-20.0,11505903.383738859
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-15.0,5777171.203494655
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-10.0,5069117.848271108
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,-5.0,17141034.40981195
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,0.0,488744079.6470925
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,5.0,315637052.3747584
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,10.0,8595919.413368123
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,15.0,842677.6828376711
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,20.0,515748.37412059197
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,25.0,468754.1203160823
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,30.0,634179.0247081668
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,35.0,3090063.5717237317
5.0,0.7,58.0,-1.6,0.20000000000000018,-180.0,40.0,39256019.969381444
