,R1,R2,heri,R3t,R3p,phi1,phi2,FF
0,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-180.0,3126.1669918973084
1,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-175.0,4579.576792859121
2,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-170.0,5698.057045588383
3,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-165.0,5276.456453444173
4,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-160.0,3810.9914965143817
5,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-155.0,2622.386344055709
6,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-150.0,2257.750978666892
7,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-145.0,3420.5355799171502
8,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-140.0,17919.954834952758
9,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-135.0,354715.91228944296
10,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-130.0,12085544.806104366
11,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-125.0,133195617.37963527
12,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-120.0,39891327.59881414
13,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-115.0,1379720.8254148436
14,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-110.0,146547.14713859782
15,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-105.0,500097.20812472573
16,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-100.0,14609585.68833862
17,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-95.0,138442618.22339386
18,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-90.0,33966971.27903355
19,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-85.0,1090264.6080945022
20,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-80.0,45776.378927167185
21,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-75.0,8671.030366652638
22,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-70.0,3387.810132959732
23,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-65.0,1906.2525980721216
24,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-60.0,1618.653838868156
25,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-55.0,1865.7236334793795
26,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-50.0,3049.106703377044
27,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-45.0,9401.13497305023
28,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-40.0,61311.98945973247
29,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-35.0,182256.29800400435
30,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-30.0,388886.77816909994
31,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-25.0,2137460.969888863
32,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-20.0,13903106.504478125
33,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-15.0,69585264.66792376
34,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-10.0,142952807.01761487
35,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,-5.0,88294498.47336587
36,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,0.0,40656392.95970739
37,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,5.0,31237214.324617546
38,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,10.0,25082530.27141751
39,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,15.0,63222048.08695608
40,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,20.0,106689448.08710766
41,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,25.0,51006862.93383807
42,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,30.0,27389714.5006522
43,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,35.0,84141286.05176204
44,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,40.0,148437736.0497242
45,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,45.0,82291982.17015341
46,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,50.0,38612028.75256662
47,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,55.0,26455767.372634698
48,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,60.0,10269055.767388158
49,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,65.0,2418571.9994055573
50,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,70.0,667836.9899972111
51,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,75.0,609763.2132177171
52,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,80.0,893395.4277151519
53,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,85.0,1085539.9168872708
54,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,90.0,1463566.389275165
55,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,95.0,1724299.2469137362
56,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,100.0,1040959.0683497171
57,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,105.0,335226.12343708787
58,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,110.0,80377.95864367642
59,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,115.0,23275.405220134664
60,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,120.0,14724.706294777092
61,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,125.0,16368.225939911536
62,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,130.0,19321.7471291154
63,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,135.0,20612.179832455717
64,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,140.0,19235.621075842362
65,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,145.0,15745.465382574484
66,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,150.0,11530.968847917442
67,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,155.0,7799.1599869645015
68,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,160.0,5081.902998227968
69,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,165.0,3377.167390989379
70,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,170.0,2506.4861289278224
71,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,175.0,2391.798101320099
72,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-180.0,180.0,3126.166991897302
73,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-180.0,5920.321994532913
74,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-175.0,6934.399022116302
75,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-170.0,7485.713246549376
76,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-165.0,7066.125218011641
77,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-160.0,6168.800837173262
78,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-155.0,5493.65379813531
79,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-150.0,5339.738592935147
80,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-145.0,6891.11619699653
81,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-140.0,31445.733031401996
82,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-135.0,796661.9350806109
83,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-130.0,44264406.34356705
84,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-125.0,800177674.6702137
85,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-120.0,154365152.0228431
86,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-115.0,2926652.148634174
87,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-110.0,272639.2288659031
88,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-105.0,1111809.6505954606
89,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-100.0,55216669.72710909
90,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-95.0,833419190.956223
91,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-90.0,126131442.12564248
92,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-85.0,2261302.310834129
93,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-80.0,67691.19786622829
94,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-75.0,12633.87748784005
95,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-70.0,6769.307883971766
96,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-65.0,4876.25924920635
97,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-60.0,4552.541941943904
98,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-55.0,4572.715003508365
99,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-50.0,4797.854635205284
100,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-45.0,5635.99272868491
101,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-40.0,9500.774294611
102,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-35.0,26781.243592743907
103,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-30.0,93739.86409281213
104,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-25.0,486146.877694851
105,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-20.0,2975456.794846475
106,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-15.0,14416110.517057564
107,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-10.0,32642000.74316328
108,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,-5.0,23853876.29657393
109,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,0.0,7966334.392363785
110,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,5.0,4555993.055413969
111,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,10.0,14033741.365765747
112,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,15.0,70935701.68884148
113,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,20.0,120467910.50018188
114,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,25.0,46336466.57837949
115,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,30.0,11479369.983833
116,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,35.0,19443226.93896452
117,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,40.0,36305488.43622423
118,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,45.0,23854059.124556337
119,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,50.0,7049650.391231673
120,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,55.0,1986770.956410896
121,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,60.0,744200.2966439882
122,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,65.0,307168.62684010126
123,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,70.0,194649.7193182432
124,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,75.0,248819.1270831865
125,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,80.0,447706.08453264955
126,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,85.0,1039414.9039776464
127,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,90.0,2107983.798450414
128,5.0,0.7,58.0,0.6000000000000001,1.7000000000000002,-175.0,95.0,2083775.7464296538
