R1,R2,heri,R3t,R3p,phi1,phi2,FF
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-180.0,1297.4659199512143
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-175.0,4689.094041185721
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-170.0,40393.704702000236
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-165.0,498552.14454884117
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-160.0,5103326.948351882
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-155.0,14167539.382043796
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-150.0,6047308.475329801
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-145.0,4551439.969105947
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-140.0,6445658.851529669
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-135.0,4110271.3417339097
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-130.0,6686551.5152563285
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-125.0,14296083.16214425
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-120.0,5016911.505058011
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-115.0,980094.5326098944
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-110.0,697140.6014084836
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-105.0,1102176.4658028902
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-100.0,23729278.907710228
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-95.0,3809110995.836957
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-90.0,48035485.83914169
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-85.0,821622.8706437409
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-80.0,5778743.5904082535
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-75.0,2260446480.2726455
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-70.0,208923105.2397111
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-65.0,427757.5035365248
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-60.0,6385.474669275544
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-55.0,1424.264200516999
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-50.0,4132.637308685969
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-45.0,25845.299764552325
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-40.0,183159.45268833247
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-35.0,823278.4468609252
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-30.0,4837053.462361668
5.0,0.7,58.0,-0.7,-0.09999999999999987,-180.0,-25.0,142290235.63527718
