R1,R2,heri,R3t,R3p,phi1,phi2,FF
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-180.0,2034.0984835366614
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-175.0,2380.4587267928596
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-170.0,2498.2733774724848
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-165.0,2167.477781670238
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-160.0,1680.834038702885
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-155.0,1393.8317163372894
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-150.0,1438.9942052621705
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-145.0,1959.9024904132182
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-140.0,3600.7120128126794
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-135.0,8357.873796063552
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-130.0,17783.384982207535
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-125.0,24662.9537517584
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-120.0,25975.84576656943
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-115.0,29819.38406928136
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-110.0,35324.89449912898
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-105.0,39444.79743307682
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-100.0,41341.57336285796
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-95.0,34796.553949412504
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-90.0,20978.686451960806
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-85.0,11021.342870465582
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-80.0,5989.498338044736
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-75.0,3479.1221679557316
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-70.0,2195.3365124166203
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-65.0,1576.0257038867321
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-60.0,1395.1408072177157
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-55.0,1799.206983738888
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-50.0,4702.059364067214
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-45.0,26419.301565607613
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-40.0,183728.99384538134
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-35.0,823844.0202869155
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-30.0,4837615.887882545
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-25.0,142290795.52783242
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-20.0,21212178264.670616
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-15.0,112721654343077.58
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-10.0,1.2300586723860886e+19
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,-5.0,6278696062430.714
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,0.0,7818742652.1479
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,5.0,1800982767.9879594
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,10.0,6397475946.636468
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,15.0,1943343883506.1768
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,20.0,14308429767600.092
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,25.0,67648052434.535515
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,30.0,47253297056.47709
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,35.0,473411919941084.4
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,40.0,2.5130711385185316e+18
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,45.0,2269704290016.684
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,50.0,2517394964.5707655
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,55.0,35466621.98242989
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,60.0,2604138.1666076295
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,65.0,530418.3579708345
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,70.0,223766.06538590987
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,75.0,226046.95702929248
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,80.0,246684.1062373472
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,85.0,188626.08450356318
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,90.0,103767.53475492114
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,95.0,49935.63253583554
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,100.0,25081.187580319016
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,105.0,14670.267562880004
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,110.0,11689.367011631786
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,115.0,13563.375787292713
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,120.0,18945.174020283233
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,125.0,26048.662385712705
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,130.0,31944.659312862022
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,135.0,33567.33268405437
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,140.0,29916.391154611185
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,145.0,22859.16569028533
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,150.0,15385.733927836836
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,155.0,9485.075580919587
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,160.0,5623.999219811019
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,165.0,3410.209257400969
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,170.0,2299.218542402206
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,175.0,1913.3939914110574
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-180.0,180.0,2034.0984835366612
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-180.0,11912.403611838543
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-175.0,12242.011854264752
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-170.0,12287.532876420424
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-165.0,11993.245801943676
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-160.0,11620.484728490817
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-155.0,11386.07098631348
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-150.0,11343.617021321972
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-145.0,11612.587936589725
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-140.0,12964.560586791178
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-135.0,18215.775938548253
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-130.0,29144.84380038801
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-125.0,31972.045205603623
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-120.0,22624.480653672992
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-115.0,17002.63406172619
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-110.0,16638.05437623439
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-105.0,21095.062669796534
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-100.0,30667.7473083653
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-95.0,31007.92298549381
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-90.0,20179.18100131181
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-85.0,13838.95583566103
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-80.0,12095.669827063723
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-75.0,11673.261255110057
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-70.0,11450.774696347098
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-65.0,11271.600336644644
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-60.0,11194.023985083504
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-55.0,11248.126741424447
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-50.0,11610.35175618172
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-45.0,13409.857258115546
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-40.0,23742.54725239689
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-35.0,90632.37499276236
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-30.0,717417.6258676099
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-25.0,12863714.065013649
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-20.0,534699251.4213998
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-15.0,48011593862.97139
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-10.0,954641367180.0265
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,-5.0,68690618603.74352
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,0.0,1203591547.6196134
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,5.0,699850935.1724256
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,10.0,14352318696.229336
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,15.0,36373667289681.93
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,20.0,648679962998426.2
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,25.0,131296372687.37448
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,30.0,1719122689.5005622
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,35.0,77963954804.16849
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,40.0,921724174657.9337
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,45.0,41289230241.188126
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,50.0,468706715.2628083
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,55.0,11703453.965374291
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,60.0,768978.8303609728
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,65.0,161014.2375482225
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,70.0,98229.4964677026
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,75.0,103103.76758681955
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,80.0,105434.57208934496
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,85.0,85299.59276744362
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,90.0,57770.055653177886
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,95.0,36984.746576850695
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,100.0,24218.540191907563
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,105.0,17330.993638925058
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,110.0,14118.93998299545
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,115.0,12864.392817233156
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,120.0,12536.880585768833
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,125.0,12592.952006412603
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,130.0,12732.780362029289
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,135.0,12781.334134967141
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,140.0,12665.539919336501
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,145.0,12408.118325413085
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,150.0,12089.319658659297
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,155.0,11791.41206991346
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,160.0,11565.971622691171
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,165.0,11438.097096434733
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,170.0,11432.338526063626
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,175.0,11588.809715062767
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-175.0,180.0,11912.403611838541
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-180.0,209420.7251865822
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-175.0,209632.97898595524
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-170.0,209616.79045466523
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-165.0,209390.5193465625
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-160.0,209144.0468280955
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-155.0,209004.44372515028
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-150.0,209018.80206652856
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-145.0,209402.43462887214
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-140.0,211418.85341056966
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-135.0,219771.58079183538
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-130.0,236913.52168357372
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-125.0,238984.32681657447
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-120.0,223164.74431483465
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-115.0,215063.69001022124
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-110.0,215030.7708703549
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-105.0,222893.5884184068
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-100.0,238686.63013905525
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-95.0,237563.41714125223
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-90.0,220347.84590122727
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-85.0,211732.67875143568
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-80.0,209904.68982918115
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-75.0,209893.1299381137
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-70.0,209771.5778432987
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-65.0,209267.16497482013
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-60.0,208930.30054540953
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-55.0,208824.55596054098
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-50.0,208853.61574592366
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-45.0,209092.43737078857
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-40.0,210225.64026933888
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-35.0,216295.33494533275
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-30.0,255985.11745793675
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-25.0,602512.6647050001
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-20.0,3877834.266831257
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-15.0,25360391.75119002
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-10.0,81629621.11904119
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,-5.0,66555574.77299551
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,0.0,238487778.96167886
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,5.0,554382910.9618677
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,10.0,1847557611.55525
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,15.0,269047128706.08713
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,20.0,1087812402275.8098
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,25.0,11886154705.162937
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,30.0,373744064.1115961
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,35.0,522783816.5863945
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,40.0,123259644.8741666
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,45.0,50848314.50262298
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,50.0,8703924.742652185
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,55.0,1178748.6839383068
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,60.0,354255.3256556218
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,65.0,259597.12413534193
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,70.0,248322.71016639026
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,75.0,250794.206455324
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,80.0,252040.25926407272
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,85.0,246673.11365720263
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,90.0,236427.88135906676
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,95.0,225305.17886756102
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,100.0,216969.43871159048
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,105.0,212369.65597901726
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,110.0,210299.2192871226
5.0,0.7,58.0,1.3000000000000003,1.9000000000000004,-170.0,115.0,209464.3289417219
