,R1,R2,heri,R3t,R3p,phi1,phi2,FF
0,5.0,0.7,58.0,-1.5,-1.9,-180.0,-180.0,1988.4299987875934
1,5.0,0.7,58.0,-1.5,-1.9,-180.0,-175.0,5259.592232493588
2,5.0,0.7,58.0,-1.5,-1.9,-180.0,-170.0,36474.328213784065
3,5.0,0.7,58.0,-1.5,-1.9,-180.0,-165.0,567279.9295607876
4,5.0,0.7,58.0,-1.5,-1.9,-180.0,-160.0,19629791.06642081
5,5.0,0.7,58.0,-1.5,-1.9,-180.0,-155.0,1392377085.144138
6,5.0,0.7,58.0,-1.5,-1.9,-180.0,-150.0,16044578359.413525
7,5.0,0.7,58.0,-1.5,-1.9,-180.0,-145.0,92265275581.99057
8,5.0,0.7,58.0,-1.5,-1.9,-180.0,-140.0,1.4545483168670996e+16
9,5.0,0.7,58.0,-1.5,-1.9,-180.0,-135.0,9541297856004540.0
10,5.0,0.7,58.0,-1.5,-1.9,-180.0,-130.0,80072432441.85355
11,5.0,0.7,58.0,-1.5,-1.9,-180.0,-125.0,16230593993173.98
12,5.0,0.7,58.0,-1.5,-1.9,-180.0,-120.0,15694134599.846237
13,5.0,0.7,58.0,-1.5,-1.9,-180.0,-115.0,786453185.5447093
14,5.0,0.7,58.0,-1.5,-1.9,-180.0,-110.0,334562502.0744966
15,5.0,0.7,58.0,-1.5,-1.9,-180.0,-105.0,33263746178678.09
16,5.0,0.7,58.0,-1.5,-1.9,-180.0,-100.0,1070313502.8324355
17,5.0,0.7,58.0,-1.5,-1.9,-180.0,-95.0,6482522.309937586
18,5.0,0.7,58.0,-1.5,-1.9,-180.0,-90.0,1533802.1721935915
19,5.0,0.7,58.0,-1.5,-1.9,-180.0,-85.0,481327.3183307293
20,5.0,0.7,58.0,-1.5,-1.9,-180.0,-80.0,360308.7684246596
21,5.0,0.7,58.0,-1.5,-1.9,-180.0,-75.0,214887.66588612433
22,5.0,0.7,58.0,-1.5,-1.9,-180.0,-70.0,248003.7053531402
23,5.0,0.7,58.0,-1.5,-1.9,-180.0,-65.0,144878.11506769393
24,5.0,0.7,58.0,-1.5,-1.9,-180.0,-60.0,31185.976428753707
25,5.0,0.7,58.0,-1.5,-1.9,-180.0,-55.0,2824.3535466579033
26,5.0,0.7,58.0,-1.5,-1.9,-180.0,-50.0,7246.165817646641
27,5.0,0.7,58.0,-1.5,-1.9,-180.0,-45.0,138168.23043642894
28,5.0,0.7,58.0,-1.5,-1.9,-180.0,-40.0,7357617.8260817835
29,5.0,0.7,58.0,-1.5,-1.9,-180.0,-35.0,571176780.7447264
30,5.0,0.7,58.0,-1.5,-1.9,-180.0,-30.0,2564351033.647873
31,5.0,0.7,58.0,-1.5,-1.9,-180.0,-25.0,100990613.21386482
32,5.0,0.7,58.0,-1.5,-1.9,-180.0,-20.0,58876602113.89391
33,5.0,0.7,58.0,-1.5,-1.9,-180.0,-15.0,1271870205297.5005
34,5.0,0.7,58.0,-1.5,-1.9,-180.0,-10.0,4.227075711506886e+17
35,5.0,0.7,58.0,-1.5,-1.9,-180.0,-5.0,10650252510.642214
36,5.0,0.7,58.0,-1.5,-1.9,-180.0,0.0,18513287673.789616
37,5.0,0.7,58.0,-1.5,-1.9,-180.0,5.0,36111207691.035934
38,5.0,0.7,58.0,-1.5,-1.9,-180.0,10.0,121224977.2301298
39,5.0,0.7,58.0,-1.5,-1.9,-180.0,15.0,184041924.91321498
40,5.0,0.7,58.0,-1.5,-1.9,-180.0,20.0,141720028.59925666
41,5.0,0.7,58.0,-1.5,-1.9,-180.0,25.0,334114410.42077905
42,5.0,0.7,58.0,-1.5,-1.9,-180.0,30.0,2310842790.067657
43,5.0,0.7,58.0,-1.5,-1.9,-180.0,35.0,523857781.42950606
44,5.0,0.7,58.0,-1.5,-1.9,-180.0,40.0,1406233906.909952
45,5.0,0.7,58.0,-1.5,-1.9,-180.0,45.0,2766589542.1345897
46,5.0,0.7,58.0,-1.5,-1.9,-180.0,50.0,553232621.3915858
47,5.0,0.7,58.0,-1.5,-1.9,-180.0,55.0,778997659.9648128
48,5.0,0.7,58.0,-1.5,-1.9,-180.0,60.0,10707732129.367123
49,5.0,0.7,58.0,-1.5,-1.9,-180.0,65.0,8736534543.846912
50,5.0,0.7,58.0,-1.5,-1.9,-180.0,70.0,510924707.0346403
51,5.0,0.7,58.0,-1.5,-1.9,-180.0,75.0,25612974.30511131
52,5.0,0.7,58.0,-1.5,-1.9,-180.0,80.0,15766941.165975293
53,5.0,0.7,58.0,-1.5,-1.9,-180.0,85.0,166338572.42103213
54,5.0,0.7,58.0,-1.5,-1.9,-180.0,90.0,1690582708.278106
55,5.0,0.7,58.0,-1.5,-1.9,-180.0,95.0,2562837958.011751
56,5.0,0.7,58.0,-1.5,-1.9,-180.0,100.0,397613236.0511794
57,5.0,0.7,58.0,-1.5,-1.9,-180.0,105.0,25127895.352679074
58,5.0,0.7,58.0,-1.5,-1.9,-180.0,110.0,1703887.7439360209
59,5.0,0.7,58.0,-1.5,-1.9,-180.0,115.0,160396.66345997775
60,5.0,0.7,58.0,-1.5,-1.9,-180.0,120.0,21413.40970268489
61,5.0,0.7,58.0,-1.5,-1.9,-180.0,125.0,4095.911216665234
62,5.0,0.7,58.0,-1.5,-1.9,-180.0,130.0,1217.4691175026805
63,5.0,0.7,58.0,-1.5,-1.9,-180.0,135.0,591.5394277835758
64,5.0,0.7,58.0,-1.5,-1.9,-180.0,140.0,406.3759959349643
65,5.0,0.7,58.0,-1.5,-1.9,-180.0,145.0,332.88810690551526
66,5.0,0.7,58.0,-1.5,-1.9,-180.0,150.0,311.9445107115879
67,5.0,0.7,58.0,-1.5,-1.9,-180.0,155.0,344.4753606572129
68,5.0,0.7,58.0,-1.5,-1.9,-180.0,160.0,444.82638055396757
69,5.0,0.7,58.0,-1.5,-1.9,-180.0,165.0,625.9491622749421
70,5.0,0.7,58.0,-1.5,-1.9,-180.0,170.0,893.7774898142097
71,5.0,0.7,58.0,-1.5,-1.9,-180.0,175.0,1268.7120259823473
72,5.0,0.7,58.0,-1.5,-1.9,-180.0,180.0,1988.4299987875934
73,5.0,0.7,58.0,-1.5,-1.9,-175.0,-180.0,1367.1256149144115
74,5.0,0.7,58.0,-1.5,-1.9,-175.0,-175.0,5464.387934800247
75,5.0,0.7,58.0,-1.5,-1.9,-175.0,-170.0,46629.722057885665
76,5.0,0.7,58.0,-1.5,-1.9,-175.0,-165.0,703140.4792572762
77,5.0,0.7,58.0,-1.5,-1.9,-175.0,-160.0,21072529.904527716
78,5.0,0.7,58.0,-1.5,-1.9,-175.0,-155.0,1401544601.4014153
79,5.0,0.7,58.0,-1.5,-1.9,-175.0,-150.0,16701226188.19403
80,5.0,0.7,58.0,-1.5,-1.9,-175.0,-145.0,962968634943.9348
81,5.0,0.7,58.0,-1.5,-1.9,-175.0,-140.0,1.7549900811488852e+18
82,5.0,0.7,58.0,-1.5,-1.9,-175.0,-135.0,70261057048944.23
83,5.0,0.7,58.0,-1.5,-1.9,-175.0,-130.0,8978027317.384
84,5.0,0.7,58.0,-1.5,-1.9,-175.0,-125.0,13958256646789.225
85,5.0,0.7,58.0,-1.5,-1.9,-175.0,-120.0,16456408744.598919
86,5.0,0.7,58.0,-1.5,-1.9,-175.0,-115.0,784932769.3385415
87,5.0,0.7,58.0,-1.5,-1.9,-175.0,-110.0,56053809.96777158
88,5.0,0.7,58.0,-1.5,-1.9,-175.0,-105.0,2395588732922.9263
89,5.0,0.7,58.0,-1.5,-1.9,-175.0,-100.0,10504984479.113651
90,5.0,0.7,58.0,-1.5,-1.9,-175.0,-95.0,14797003.189631995
91,5.0,0.7,58.0,-1.5,-1.9,-175.0,-90.0,3080950.379410769
92,5.0,0.7,58.0,-1.5,-1.9,-175.0,-85.0,1004862.6138075356
93,5.0,0.7,58.0,-1.5,-1.9,-175.0,-80.0,1634783.4095003516
94,5.0,0.7,58.0,-1.5,-1.9,-175.0,-75.0,925721.3339391444
95,5.0,0.7,58.0,-1.5,-1.9,-175.0,-70.0,760883.1577125313
96,5.0,0.7,58.0,-1.5,-1.9,-175.0,-65.0,518620.928276555
97,5.0,0.7,58.0,-1.5,-1.9,-175.0,-60.0,676513.4262542826
98,5.0,0.7,58.0,-1.5,-1.9,-175.0,-55.0,17299.089286994713
99,5.0,0.7,58.0,-1.5,-1.9,-175.0,-50.0,960.6085898636604
100,5.0,0.7,58.0,-1.5,-1.9,-175.0,-45.0,2733.656835590322
101,5.0,0.7,58.0,-1.5,-1.9,-175.0,-40.0,32593.462302318374
102,5.0,0.7,58.0,-1.5,-1.9,-175.0,-35.0,696546.152137202
103,5.0,0.7,58.0,-1.5,-1.9,-175.0,-30.0,65707605.8310975
104,5.0,0.7,58.0,-1.5,-1.9,-175.0,-25.0,22881601.17791854
105,5.0,0.7,58.0,-1.5,-1.9,-175.0,-20.0,827174240.9815197
106,5.0,0.7,58.0,-1.5,-1.9,-175.0,-15.0,1438181093.3347495
107,5.0,0.7,58.0,-1.5,-1.9,-175.0,-10.0,1860782062485.9587
108,5.0,0.7,58.0,-1.5,-1.9,-175.0,-5.0,42727255264.85477
109,5.0,0.7,58.0,-1.5,-1.9,-175.0,0.0,832021465.0908718
110,5.0,0.7,58.0,-1.5,-1.9,-175.0,5.0,752575722.2318245
111,5.0,0.7,58.0,-1.5,-1.9,-175.0,10.0,70941240.69845654
112,5.0,0.7,58.0,-1.5,-1.9,-175.0,15.0,31576268.13618945
