,R1,R2,heri,R3t,R3p,phi1,phi2,FF
0,5.0,0.7,58.0,-0.2,-1.9,-180.0,-180.0,518.3581169980436
1,5.0,0.7,58.0,-0.2,-1.9,-180.0,-175.0,1407.6432889966031
2,5.0,0.7,58.0,-0.2,-1.9,-180.0,-170.0,5371.397362592171
3,5.0,0.7,58.0,-0.2,-1.9,-180.0,-165.0,21484.287694456347
4,5.0,0.7,58.0,-0.2,-1.9,-180.0,-160.0,57571.30868526093
5,5.0,0.7,58.0,-0.2,-1.9,-180.0,-155.0,72704.43476085922
6,5.0,0.7,58.0,-0.2,-1.9,-180.0,-150.0,49259.981978970216
7,5.0,0.7,58.0,-0.2,-1.9,-180.0,-145.0,36583.531345774456
8,5.0,0.7,58.0,-0.2,-1.9,-180.0,-140.0,40799.227205230345
9,5.0,0.7,58.0,-0.2,-1.9,-180.0,-135.0,135572.83419395064
10,5.0,0.7,58.0,-0.2,-1.9,-180.0,-130.0,3652138.1454173313
11,5.0,0.7,58.0,-0.2,-1.9,-180.0,-125.0,233851744.33150545
12,5.0,0.7,58.0,-0.2,-1.9,-180.0,-120.0,1219288941.5753427
13,5.0,0.7,58.0,-0.2,-1.9,-180.0,-115.0,51175627.44657018
14,5.0,0.7,58.0,-0.2,-1.9,-180.0,-110.0,2458372.0963300318
15,5.0,0.7,58.0,-0.2,-1.9,-180.0,-105.0,2527042.290920476
16,5.0,0.7,58.0,-0.2,-1.9,-180.0,-100.0,11871848.576534402
17,5.0,0.7,58.0,-0.2,-1.9,-180.0,-95.0,316782278.4245047
18,5.0,0.7,58.0,-0.2,-1.9,-180.0,-90.0,1146437315.7459152
19,5.0,0.7,58.0,-0.2,-1.9,-180.0,-85.0,40353136.050666094
20,5.0,0.7,58.0,-0.2,-1.9,-180.0,-80.0,3190741.299678459
21,5.0,0.7,58.0,-0.2,-1.9,-180.0,-75.0,33131846.75834275
22,5.0,0.7,58.0,-0.2,-1.9,-180.0,-70.0,2297817.3573152833
23,5.0,0.7,58.0,-0.2,-1.9,-180.0,-65.0,30823.489771117227
24,5.0,0.7,58.0,-0.2,-1.9,-180.0,-60.0,1071.0992704150087
25,5.0,0.7,58.0,-0.2,-1.9,-180.0,-55.0,400.47801353670366
26,5.0,0.7,58.0,-0.2,-1.9,-180.0,-50.0,617.0238420134467
27,5.0,0.7,58.0,-0.2,-1.9,-180.0,-45.0,1377.972210071889
28,5.0,0.7,58.0,-0.2,-1.9,-180.0,-40.0,6089.490761356868
29,5.0,0.7,58.0,-0.2,-1.9,-180.0,-35.0,101047.74355744703
30,5.0,0.7,58.0,-0.2,-1.9,-180.0,-30.0,1608320.8460828231
31,5.0,0.7,58.0,-0.2,-1.9,-180.0,-25.0,4082420.848545315
32,5.0,0.7,58.0,-0.2,-1.9,-180.0,-20.0,127176848.72404079
33,5.0,0.7,58.0,-0.2,-1.9,-180.0,-15.0,10390094056.830616
34,5.0,0.7,58.0,-0.2,-1.9,-180.0,-10.0,58405600025.20428
35,5.0,0.7,58.0,-0.2,-1.9,-180.0,-5.0,818020369.258391
36,5.0,0.7,58.0,-0.2,-1.9,-180.0,0.0,836788967.8915298
37,5.0,0.7,58.0,-0.2,-1.9,-180.0,5.0,73705308999.72064
38,5.0,0.7,58.0,-0.2,-1.9,-180.0,10.0,9.733331451296605e+16
39,5.0,0.7,58.0,-0.2,-1.9,-180.0,15.0,147933697529.5394
40,5.0,0.7,58.0,-0.2,-1.9,-180.0,20.0,1913578051.3686934
41,5.0,0.7,58.0,-0.2,-1.9,-180.0,25.0,816704307.5312753
42,5.0,0.7,58.0,-0.2,-1.9,-180.0,30.0,73019148672695.55
43,5.0,0.7,58.0,-0.2,-1.9,-180.0,35.0,434292580113.2961
44,5.0,0.7,58.0,-0.2,-1.9,-180.0,40.0,24733463391.761173
45,5.0,0.7,58.0,-0.2,-1.9,-180.0,45.0,458442275.7979304
46,5.0,0.7,58.0,-0.2,-1.9,-180.0,50.0,196340985.7926612
47,5.0,0.7,58.0,-0.2,-1.9,-180.0,55.0,479012204.0564909
48,5.0,0.7,58.0,-0.2,-1.9,-180.0,60.0,15454748840.319447
49,5.0,0.7,58.0,-0.2,-1.9,-180.0,65.0,6451205655.51771
50,5.0,0.7,58.0,-0.2,-1.9,-180.0,70.0,110929800.81576508
51,5.0,0.7,58.0,-0.2,-1.9,-180.0,75.0,8425028.012351986
52,5.0,0.7,58.0,-0.2,-1.9,-180.0,80.0,1263007.456875358
53,5.0,0.7,58.0,-0.2,-1.9,-180.0,85.0,345456.2054797955
54,5.0,0.7,58.0,-0.2,-1.9,-180.0,90.0,251193.6692267411
55,5.0,0.7,58.0,-0.2,-1.9,-180.0,95.0,948815.5873760041
56,5.0,0.7,58.0,-0.2,-1.9,-180.0,100.0,6326225.87623177
57,5.0,0.7,58.0,-0.2,-1.9,-180.0,105.0,4247988.136312295
58,5.0,0.7,58.0,-0.2,-1.9,-180.0,110.0,374399.0976056975
59,5.0,0.7,58.0,-0.2,-1.9,-180.0,115.0,21208.40398674865
60,5.0,0.7,58.0,-0.2,-1.9,-180.0,120.0,1668.2144530899668
61,5.0,0.7,58.0,-0.2,-1.9,-180.0,125.0,206.7831193847684
62,5.0,0.7,58.0,-0.2,-1.9,-180.0,130.0,19.009056142522027
63,5.0,0.7,58.0,-0.2,-1.9,-180.0,135.0,-21.44767396726544
64,5.0,0.7,58.0,-0.2,-1.9,-180.0,140.0,-30.478052078016308
65,5.0,0.7,58.0,-0.2,-1.9,-180.0,145.0,-26.579421929139013
66,5.0,0.7,58.0,-0.2,-1.9,-180.0,150.0,-13.461979681892574
67,5.0,0.7,58.0,-0.2,-1.9,-180.0,155.0,8.691529991770594
68,5.0,0.7,58.0,-0.2,-1.9,-180.0,160.0,40.95396163218307
69,5.0,0.7,58.0,-0.2,-1.9,-180.0,165.0,85.77758873823748
70,5.0,0.7,58.0,-0.2,-1.9,-180.0,170.0,150.49201705110946
71,5.0,0.7,58.0,-0.2,-1.9,-180.0,175.0,260.80710068689484
72,5.0,0.7,58.0,-0.2,-1.9,-180.0,180.0,518.3581169980432
73,5.0,0.7,58.0,-0.2,-1.9,-175.0,-180.0,524.6590512229689
74,5.0,0.7,58.0,-0.2,-1.9,-175.0,-175.0,2027.0867092962492
75,5.0,0.7,58.0,-0.2,-1.9,-175.0,-170.0,10114.931610444806
76,5.0,0.7,58.0,-0.2,-1.9,-175.0,-165.0,45056.403275611614
77,5.0,0.7,58.0,-0.2,-1.9,-175.0,-160.0,111446.29389370867
78,5.0,0.7,58.0,-0.2,-1.9,-175.0,-155.0,110217.18529063584
