,R1,R2,heri,R3t,R3p,phi1,phi2,FF
0,5.0,0.7,58.0,-1.1,-1.2,-180.0,-180.0,1394.5035648095234
1,5.0,0.7,58.0,-1.1,-1.2,-180.0,-175.0,6044.048623221246
2,5.0,0.7,58.0,-1.1,-1.2,-180.0,-170.0,58857.08367608608
3,5.0,0.7,58.0,-1.1,-1.2,-180.0,-165.0,1001360.6543928595
4,5.0,0.7,58.0,-1.1,-1.2,-180.0,-160.0,21738165.05162637
5,5.0,0.7,58.0,-1.1,-1.2,-180.0,-155.0,192860630.22531328
6,5.0,0.7,58.0,-1.1,-1.2,-180.0,-150.0,203356145.43905815
7,5.0,0.7,58.0,-1.1,-1.2,-180.0,-145.0,1221739008.68691
8,5.0,0.7,58.0,-1.1,-1.2,-180.0,-140.0,11062216961.59022
9,5.0,0.7,58.0,-1.1,-1.2,-180.0,-135.0,3996263066.875242
10,5.0,0.7,58.0,-1.1,-1.2,-180.0,-130.0,233149371.03308067
11,5.0,0.7,58.0,-1.1,-1.2,-180.0,-125.0,284585232.88512003
12,5.0,0.7,58.0,-1.1,-1.2,-180.0,-120.0,150294067.244424
13,5.0,0.7,58.0,-1.1,-1.2,-180.0,-115.0,16793149.343566358
14,5.0,0.7,58.0,-1.1,-1.2,-180.0,-110.0,14696719.021702426
15,5.0,0.7,58.0,-1.1,-1.2,-180.0,-105.0,123372584.81968912
16,5.0,0.7,58.0,-1.1,-1.2,-180.0,-100.0,4433998.155345118
17,5.0,0.7,58.0,-1.1,-1.2,-180.0,-95.0,34951596.57089012
18,5.0,0.7,58.0,-1.1,-1.2,-180.0,-90.0,9938983.77528138
19,5.0,0.7,58.0,-1.1,-1.2,-180.0,-85.0,671282.6428146799
20,5.0,0.7,58.0,-1.1,-1.2,-180.0,-80.0,826074.2187295201
21,5.0,0.7,58.0,-1.1,-1.2,-180.0,-75.0,19684867.77070957
22,5.0,0.7,58.0,-1.1,-1.2,-180.0,-70.0,21196599.142025083
23,5.0,0.7,58.0,-1.1,-1.2,-180.0,-65.0,387552.2548647517
24,5.0,0.7,58.0,-1.1,-1.2,-180.0,-60.0,16337.999808268052
25,5.0,0.7,58.0,-1.1,-1.2,-180.0,-55.0,1829.9046374941422
26,5.0,0.7,58.0,-1.1,-1.2,-180.0,-50.0,10260.508458143386
27,5.0,0.7,58.0,-1.1,-1.2,-180.0,-45.0,283467.22150526807
28,5.0,0.7,58.0,-1.1,-1.2,-180.0,-40.0,23449639.057431147
29,5.0,0.7,58.0,-1.1,-1.2,-180.0,-35.0,3215988583.8360877
30,5.0,0.7,58.0,-1.1,-1.2,-180.0,-30.0,4499472074.582582
31,5.0,0.7,58.0,-1.1,-1.2,-180.0,-25.0,48901099.49330112
32,5.0,0.7,58.0,-1.1,-1.2,-180.0,-20.0,264630681.84232983
33,5.0,0.7,58.0,-1.1,-1.2,-180.0,-15.0,166818884280.263
34,5.0,0.7,58.0,-1.1,-1.2,-180.0,-10.0,14944468577295.42
35,5.0,0.7,58.0,-1.1,-1.2,-180.0,-5.0,30749861690.228107
36,5.0,0.7,58.0,-1.1,-1.2,-180.0,0.0,44130503040149.91
37,5.0,0.7,58.0,-1.1,-1.2,-180.0,5.0,327067136046.3245
38,5.0,0.7,58.0,-1.1,-1.2,-180.0,10.0,450642088.1905544
39,5.0,0.7,58.0,-1.1,-1.2,-180.0,15.0,540288537.7455293
40,5.0,0.7,58.0,-1.1,-1.2,-180.0,20.0,505942815.57636535
41,5.0,0.7,58.0,-1.1,-1.2,-180.0,25.0,37548746098.45211
42,5.0,0.7,58.0,-1.1,-1.2,-180.0,30.0,53385078581387.59
43,5.0,0.7,58.0,-1.1,-1.2,-180.0,35.0,208474958010.7311
44,5.0,0.7,58.0,-1.1,-1.2,-180.0,40.0,231549483.5527585
45,5.0,0.7,58.0,-1.1,-1.2,-180.0,45.0,13816605.687767185
46,5.0,0.7,58.0,-1.1,-1.2,-180.0,50.0,8060543.090641586
47,5.0,0.7,58.0,-1.1,-1.2,-180.0,55.0,8305696.162274121
48,5.0,0.7,58.0,-1.1,-1.2,-180.0,60.0,24799524.700494546
49,5.0,0.7,58.0,-1.1,-1.2,-180.0,65.0,33366483.491534896
50,5.0,0.7,58.0,-1.1,-1.2,-180.0,70.0,13225469.908495527
51,5.0,0.7,58.0,-1.1,-1.2,-180.0,75.0,3009544.6268336563
52,5.0,0.7,58.0,-1.1,-1.2,-180.0,80.0,1410740.9241736257
53,5.0,0.7,58.0,-1.1,-1.2,-180.0,85.0,1748944.875782173
54,5.0,0.7,58.0,-1.1,-1.2,-180.0,90.0,4772852.246105696
55,5.0,0.7,58.0,-1.1,-1.2,-180.0,95.0,7775043.261378885
56,5.0,0.7,58.0,-1.1,-1.2,-180.0,100.0,5025199.1899881
57,5.0,0.7,58.0,-1.1,-1.2,-180.0,105.0,1516370.6793504006
58,5.0,0.7,58.0,-1.1,-1.2,-180.0,110.0,310927.40542125225
59,5.0,0.7,58.0,-1.1,-1.2,-180.0,115.0,59060.1673898245
60,5.0,0.7,58.0,-1.1,-1.2,-180.0,120.0,12998.654511960445
61,5.0,0.7,58.0,-1.1,-1.2,-180.0,125.0,4339.9878403887515
62,5.0,0.7,58.0,-1.1,-1.2,-180.0,130.0,2571.4293654487155
63,5.0,0.7,58.0,-1.1,-1.2,-180.0,135.0,2079.3553497715784
64,5.0,0.7,58.0,-1.1,-1.2,-180.0,140.0,1747.3172006728405
65,5.0,0.7,58.0,-1.1,-1.2,-180.0,145.0,1390.470691234152
66,5.0,0.7,58.0,-1.1,-1.2,-180.0,150.0,1042.5991579398658
67,5.0,0.7,58.0,-1.1,-1.2,-180.0,155.0,764.9004693553816
68,5.0,0.7,58.0,-1.1,-1.2,-180.0,160.0,590.4187729272586
69,5.0,0.7,58.0,-1.1,-1.2,-180.0,165.0,522.4007419773006
70,5.0,0.7,58.0,-1.1,-1.2,-180.0,170.0,554.0707285213169
71,5.0,0.7,58.0,-1.1,-1.2,-180.0,175.0,720.4798962854387
72,5.0,0.7,58.0,-1.1,-1.2,-180.0,180.0,1394.5035648095209
73,5.0,0.7,58.0,-1.1,-1.2,-175.0,-180.0,1384.6612093129402
74,5.0,0.7,58.0,-1.1,-1.2,-175.0,-175.0,9471.57362849117
75,5.0,0.7,58.0,-1.1,-1.2,-175.0,-170.0,125987.05176579533
76,5.0,0.7,58.0,-1.1,-1.2,-175.0,-165.0,2929957.847185268
77,5.0,0.7,58.0,-1.1,-1.2,-175.0,-160.0,78354763.13828662
78,5.0,0.7,58.0,-1.1,-1.2,-175.0,-155.0,413726563.01818883
79,5.0,0.7,58.0,-1.1,-1.2,-175.0,-150.0,305918082.40490067
80,5.0,0.7,58.0,-1.1,-1.2,-175.0,-145.0,5096469725.671078
81,5.0,0.7,58.0,-1.1,-1.2,-175.0,-140.0,26070698224.146088
82,5.0,0.7,58.0,-1.1,-1.2,-175.0,-135.0,3132077640.5834303
83,5.0,0.7,58.0,-1.1,-1.2,-175.0,-130.0,187403150.5221373
84,5.0,0.7,58.0,-1.1,-1.2,-175.0,-125.0,464698823.7750836
85,5.0,0.7,58.0,-1.1,-1.2,-175.0,-120.0,144637858.31870013
86,5.0,0.7,58.0,-1.1,-1.2,-175.0,-115.0,15524080.142851995
87,5.0,0.7,58.0,-1.1,-1.2,-175.0,-110.0,4544785.037827029
88,5.0,0.7,58.0,-1.1,-1.2,-175.0,-105.0,62384790.8060146
89,5.0,0.7,58.0,-1.1,-1.2,-175.0,-100.0,7585616.728699476
90,5.0,0.7,58.0,-1.1,-1.2,-175.0,-95.0,102393304.0696468
91,5.0,0.7,58.0,-1.1,-1.2,-175.0,-90.0,274106586.20803136
92,5.0,0.7,58.0,-1.1,-1.2,-175.0,-85.0,3849730.50170996
93,5.0,0.7,58.0,-1.1,-1.2,-175.0,-80.0,4363322.9582013935
94,5.0,0.7,58.0,-1.1,-1.2,-175.0,-75.0,33101240.156024024
95,5.0,0.7,58.0,-1.1,-1.2,-175.0,-70.0,490356586.2167703
96,5.0,0.7,58.0,-1.1,-1.2,-175.0,-65.0,5968761.1006268775
97,5.0,0.7,58.0,-1.1,-1.2,-175.0,-60.0,202421.36734291317
98,5.0,0.7,58.0,-1.1,-1.2,-175.0,-55.0,5774.914505772472
99,5.0,0.7,58.0,-1.1,-1.2,-175.0,-50.0,667.3973857193364
100,5.0,0.7,58.0,-1.1,-1.2,-175.0,-45.0,3594.9029713503296
101,5.0,0.7,58.0,-1.1,-1.2,-175.0,-40.0,47016.78939080211
102,5.0,0.7,58.0,-1.1,-1.2,-175.0,-35.0,740512.291290709
103,5.0,0.7,58.0,-1.1,-1.2,-175.0,-30.0,5256838.999804199
104,5.0,0.7,58.0,-1.1,-1.2,-175.0,-25.0,27855615.07482949
105,5.0,0.7,58.0,-1.1,-1.2,-175.0,-20.0,2212176830.397863
106,5.0,0.7,58.0,-1.1,-1.2,-175.0,-15.0,498228429.7013421
107,5.0,0.7,58.0,-1.1,-1.2,-175.0,-10.0,77659113084.19426
108,5.0,0.7,58.0,-1.1,-1.2,-175.0,-5.0,5726211031.81603
109,5.0,0.7,58.0,-1.1,-1.2,-175.0,0.0,61443783838.307976
110,5.0,0.7,58.0,-1.1,-1.2,-175.0,5.0,30346547584.950237
111,5.0,0.7,58.0,-1.1,-1.2,-175.0,10.0,350931591.4655353
112,5.0,0.7,58.0,-1.1,-1.2,-175.0,15.0,1038253114.189934
113,5.0,0.7,58.0,-1.1,-1.2,-175.0,20.0,890478947.5096086
114,5.0,0.7,58.0,-1.1,-1.2,-175.0,25.0,794086118.2704617
115,5.0,0.7,58.0,-1.1,-1.2,-175.0,30.0,72071642096.73033
116,5.0,0.7,58.0,-1.1,-1.2,-175.0,35.0,23894417810.66236
117,5.0,0.7,58.0,-1.1,-1.2,-175.0,40.0,165813380.52344394
118,5.0,0.7,58.0,-1.1,-1.2,-175.0,45.0,7012497.303545103
119,5.0,0.7,58.0,-1.1,-1.2,-175.0,50.0,3229425.6643177336
120,5.0,0.7,58.0,-1.1,-1.2,-175.0,55.0,6593096.683766868
121,5.0,0.7,58.0,-1.1,-1.2,-175.0,60.0,15537832.785241453
122,5.0,0.7,58.0,-1.1,-1.2,-175.0,65.0,12997481.42465923
123,5.0,0.7,58.0,-1.1,-1.2,-175.0,70.0,4258419.813570233
124,5.0,0.7,58.0,-1.1,-1.2,-175.0,75.0,1561603.3689969957
