,R1,R2,heri,R3t,R3p,phi1,phi2,FF
0,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-180.0,1836.4342673626545
1,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-175.0,3384.965793216619
2,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-170.0,4303.642406155611
3,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-165.0,3636.5987873376002
4,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-160.0,2151.054910649292
5,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-155.0,1043.9382492281657
6,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-150.0,619.0038028586127
7,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-145.0,1099.9290755003904
8,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-140.0,6697.328700267231
9,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-135.0,65992.30895645834
10,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-130.0,520075.52758283616
11,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-125.0,1208926.5148899504
12,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-120.0,460537.1262913721
13,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-115.0,65029.260303915886
14,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-110.0,23063.92101850988
15,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-105.0,82345.4790145453
16,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-100.0,569286.0612804402
17,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-95.0,1195506.3924720408
18,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-90.0,410186.686353389
19,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-85.0,46950.020732646415
20,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-80.0,4598.206239784172
21,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-75.0,704.5224478640354
22,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-70.0,118.37756886246169
23,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-65.0,-13.22121405046772
24,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-60.0,-22.358275473878546
25,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-55.0,16.397347910417096
26,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-50.0,121.56663075264669
27,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-45.0,687.1813113623555
28,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-40.0,7622.174985817383
29,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-35.0,135833.47753428714
30,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-30.0,4063881.3820001683
31,5.0,0.7,58.0,0.9000000000000004,-1.2,-180.0,-25.0,19413804.40198736
