,R1,R2,heri,R3t,R3p,phi1,phi2,FF
0,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-180.0,3651.7013883869286
1,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-175.0,4601.195578961986
2,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-170.0,20638.15690473451
3,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-165.0,276512.05188956484
4,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-160.0,8539319.872842377
5,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-155.0,510863126.08108526
6,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-150.0,9069870030.439777
7,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-145.0,5619031911.370301
8,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-140.0,1400421371652.6006
9,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-135.0,10363943388616.242
10,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-130.0,44027950000.2681
11,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-125.0,7052439124363.36
12,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-120.0,9954866146.881336
13,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-115.0,1334335437.9196346
14,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-110.0,101245443.85009085
15,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-105.0,2297920029999.0405
16,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-100.0,4645512442.2943535
17,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-95.0,217379688.84043425
18,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-90.0,27138595.87631735
19,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-85.0,7553231.909705326
20,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-80.0,607621.1057181371
21,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-75.0,131820.19351053445
22,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-70.0,47549.966575442064
23,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-65.0,60114.28170362896
24,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-60.0,26043.127951737973
25,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-55.0,4658.514573801011
26,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-50.0,4296.693795297852
27,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-45.0,5929.275713634333
28,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-40.0,7473.611096066407
29,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-35.0,8336.187086454927
30,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-30.0,10318.7770658648
31,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-25.0,20124.559965713317
32,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-20.0,65336.03847346557
33,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-15.0,272007.0032168369
34,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-10.0,1147403.0381124772
35,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,-5.0,3856843.8344952455
36,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,0.0,7726152.578281029
37,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,5.0,7389109.427109263
38,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,10.0,3519937.61152525
39,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,15.0,1237765.5607372136
40,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,20.0,648829.3190441461
41,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,25.0,583505.2692235648
42,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,30.0,586365.7856600316
43,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,35.0,713732.009142303
44,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,40.0,1595888.3446032968
45,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,45.0,4486419.122270111
46,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,50.0,8162873.529933967
47,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,55.0,7083689.039402623
48,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,60.0,3030780.328856136
49,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,65.0,824400.254518105
50,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,70.0,186981.75517335796
51,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,75.0,42758.66533534589
52,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,80.0,11268.257381609912
53,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,85.0,3928.326864478076
54,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,90.0,2048.734576175635
55,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,95.0,1566.5336415724114
56,5.0,0.7,58.0,-1.8,1.9000000000000004,-180.0,100.0,1543.5522178256783
