R1,R2,heri,R3t,R3p,phi1,phi2,FF
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-180.0,2013.675830945006
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-175.0,6488.643842656492
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-170.0,59208.59513633309
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-165.0,1001691.0416236232
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-160.0,21738533.869678956
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-155.0,192861083.5734452
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-150.0,203356723.67774498
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-145.0,1221739764.016653
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-140.0,11062217983.134672
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-135.0,3996264509.5645366
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-130.0,233151479.17517635
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-125.0,284588334.8125417
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-120.0,150298501.26420626
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-115.0,16799095.129654754
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-110.0,14703989.912181148
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-105.0,123380545.1696853
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-100.0,4441747.853054911
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-95.0,34958340.56929615
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-90.0,9944314.748565553
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-85.0,675203.6987344123
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-80.0,828834.2840681692
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-75.0,19686780.97936764
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-70.0,21197945.460722174
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-65.0,388560.54766685807
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-60.0,17192.28786997573
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-55.0,2339.4766665444613
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-50.0,3062.396345674938
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-45.0,12490.9505352913
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-40.0,147008.75355052663
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-35.0,416708.10304027674
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-30.0,320497.0136466208
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-25.0,623945.116803783
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-20.0,1244081.9222631804
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-15.0,2907897.632490112
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-10.0,4617236.501482773
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,-5.0,7685853.636064782
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,0.0,15137040.020293532
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,5.0,18147385.362360682
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,10.0,10735923.500860795
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,15.0,6632467.363575863
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,20.0,6548597.57221309
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,25.0,4738525.298447116
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,30.0,3372772.312441823
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,35.0,5088734.507843883
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,40.0,12803202.774395596
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,45.0,27878434.301234517
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,50.0,30171567.50233989
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,55.0,20240953.83470507
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,60.0,8369416.716985337
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,65.0,2219191.440668063
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,70.0,640557.5743691648
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,75.0,525648.1548399966
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,80.0,886358.2337060128
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,85.0,2280265.2092208765
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,90.0,9085660.50496059
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,95.0,19982640.60470745
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,100.0,13045773.68379946
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,105.0,3079445.9072712637
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,110.0,463912.8802736462
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,115.0,69798.3373137678
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,120.0,16264.511328067809
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,125.0,9422.988873671897
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,130.0,9302.217820648719
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,135.0,9630.187878257297
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,140.0,9167.816358825523
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,145.0,7884.726415570201
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,150.0,6201.8111330849115
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,155.0,4578.311104552114
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,160.0,3285.3897433193492
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,165.0,2388.5437145422343
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,170.0,1840.9930378228698
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,175.0,1610.019932508227
5.0,0.7,58.0,-1.1,0.20000000000000018,-180.0,180.0,2013.6758309450054
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-180.0,2048.7156295911414
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-175.0,10117.821574376714
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-170.0,126625.9895521107
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-165.0,2930596.529424611
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-160.0,78355405.68113968
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-155.0,413727212.0686692
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-150.0,305918740.814931
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-145.0,5096470397.887783
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-140.0,26070698917.307808
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-135.0,3132078365.381171
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-130.0,187403921.4912225
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-125.0,464699658.101693
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-120.0,144638771.98659405
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-115.0,15525081.100242518
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-110.0,4545865.524747555
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-105.0,62385923.69663042
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-100.0,7586760.274024497
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-95.0,102394414.11210752
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-90.0,274107629.0601715
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-85.0,3850689.5491388165
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-80.0,4364197.571319781
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-75.0,33102040.671100732
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-70.0,490357329.6391994
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-65.0,5969469.6871041255
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-60.0,203122.45861224667
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-55.0,6488.636277041477
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-50.0,1258.0053778563138
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-45.0,1849.415736417268
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-40.0,5915.699758431073
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-35.0,25657.591227104644
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-30.0,72886.6699965036
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-25.0,170979.8869169157
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-20.0,356453.07335926004
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-15.0,844905.9889000865
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-10.0,1441947.1081889737
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,-5.0,1489726.2744322035
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,0.0,1332039.7201196156
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,5.0,1397989.6539066352
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,10.0,1887321.0766334115
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,15.0,3879701.7977993307
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,20.0,5384221.683503603
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,25.0,3458683.805885907
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,30.0,2081825.6018520016
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,35.0,5080576.708692704
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,40.0,18553148.225790694
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,45.0,28384148.425561205
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,50.0,12624243.48579422
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,55.0,2908321.3173021628
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,60.0,806845.5393247524
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,65.0,314822.0019674384
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,70.0,198448.71625286114
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,75.0,272140.14609273744
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,80.0,840887.6525201226
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,85.0,4584962.623962924
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,90.0,18609734.956671055
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,95.0,25535536.268447425
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,100.0,9662664.17114164
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,105.0,1638310.7641113922
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,110.0,219764.91135885453
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,115.0,32178.401354945017
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,120.0,6349.421192092446
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,125.0,2261.6931973617425
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,130.0,1543.0441511917668
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,135.0,1411.1770240788483
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,140.0,1360.2148864488113
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,145.0,1291.1128366460914
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,150.0,1200.0536582848945
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,155.0,1107.8510590572666
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,160.0,1035.4230144550868
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,165.0,996.3886756490903
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,170.0,1006.5348279486552
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,175.0,1148.3031120362891
5.0,0.7,58.0,-1.1,0.20000000000000018,-175.0,180.0,2048.7156295911404
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-180.0,2366.06138776127
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-175.0,18294.590374787287
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-170.0,324174.20107524557
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-165.0,11064512.307456441
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-160.0,372806696.5283089
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-155.0,898570081.7825884
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-150.0,635717171.8137445
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-145.0,17150064150.247002
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-140.0,35053490439.49087
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-135.0,1703265489.2728891
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-130.0,472144203.0173732
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-125.0,847063751.0108992
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-120.0,135437652.3637101
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-115.0,14966393.154124077
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-110.0,3186626.390285899
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-105.0,28077042.1841077
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-100.0,13669093.142821971
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-95.0,59194936.354490966
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-90.0,3409837359.318863
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-85.0,34574311.117848694
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-80.0,50396822.56318214
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-75.0,28218082.25253774
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-70.0,2900530183.1499414
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-65.0,111377050.93762371
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-60.0,2674127.5017669727
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-55.0,116610.87326121493
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-50.0,1956.4653665128344
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-45.0,690.0059641422155
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-40.0,1105.8121756434566
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-35.0,3150.008372918724
5.0,0.7,58.0,-1.1,0.20000000000000018,-170.0,-30.0,10902.246932916581
