,R1,R2,heri,R3t,R3p,phi1,phi2,FF
0,5.0,0.7,58.0,1.6,0.5,-180.0,-180.0,2363.4906720734643
1,5.0,0.7,58.0,1.6,0.5,-180.0,-175.0,2550.541796043285
2,5.0,0.7,58.0,1.6,0.5,-180.0,-170.0,2477.833367534393
3,5.0,0.7,58.0,1.6,0.5,-180.0,-165.0,2160.4366160651552
4,5.0,0.7,58.0,1.6,0.5,-180.0,-160.0,1749.8633382145438
5,5.0,0.7,58.0,1.6,0.5,-180.0,-155.0,1394.2641479877775
6,5.0,0.7,58.0,1.6,0.5,-180.0,-150.0,1157.7234022945274
7,5.0,0.7,58.0,1.6,0.5,-180.0,-145.0,1060.0008878431793
8,5.0,0.7,58.0,1.6,0.5,-180.0,-140.0,1146.5744926385091
9,5.0,0.7,58.0,1.6,0.5,-180.0,-135.0,1488.4997307195154
10,5.0,0.7,58.0,1.6,0.5,-180.0,-130.0,1939.7303669580938
11,5.0,0.7,58.0,1.6,0.5,-180.0,-125.0,2034.5010436556613
12,5.0,0.7,58.0,1.6,0.5,-180.0,-120.0,1735.862832627473
13,5.0,0.7,58.0,1.6,0.5,-180.0,-115.0,1445.9477036894114
14,5.0,0.7,58.0,1.6,0.5,-180.0,-110.0,1365.4987100807095
15,5.0,0.7,58.0,1.6,0.5,-180.0,-105.0,1528.3028946644774
16,5.0,0.7,58.0,1.6,0.5,-180.0,-100.0,1749.7065779458962
17,5.0,0.7,58.0,1.6,0.5,-180.0,-95.0,1641.389692935161
18,5.0,0.7,58.0,1.6,0.5,-180.0,-90.0,1301.9599706275005
19,5.0,0.7,58.0,1.6,0.5,-180.0,-85.0,1132.9051389657257
20,5.0,0.7,58.0,1.6,0.5,-180.0,-80.0,1200.6510524694593
21,5.0,0.7,58.0,1.6,0.5,-180.0,-75.0,1399.5095239895675
22,5.0,0.7,58.0,1.6,0.5,-180.0,-70.0,1658.940299983233
23,5.0,0.7,58.0,1.6,0.5,-180.0,-65.0,1952.9011704076154
24,5.0,0.7,58.0,1.6,0.5,-180.0,-60.0,2239.2284986079794
25,5.0,0.7,58.0,1.6,0.5,-180.0,-55.0,2502.6660844658168
26,5.0,0.7,58.0,1.6,0.5,-180.0,-50.0,3077.8144256055657
