R1,R2,heri,R3t,R3p,phi1,phi2,FF
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-180.0,1830.92049618475
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-175.0,2921.221590232307
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-170.0,6920.046085535199
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-165.0,22889.278585205633
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-160.0,58710.778633461654
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-155.0,73543.96275443824
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-150.0,49835.5934687968
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-145.0,36963.93030789416
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-140.0,41054.88071392698
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-135.0,135761.1534918508
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-130.0,3652300.442187847
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-125.0,233851907.44770113
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-120.0,1219289119.870519
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-115.0,51175824.26863328
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-110.0,2458581.932063215
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-105.0,2527254.9290343556
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-100.0,11872055.217394017
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-95.0,316782478.2401611
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-90.0,1146437521.408674
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-85.0,40353377.87610544
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-80.0,3191069.8066930734
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-75.0,33132330.948411804
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-70.0,2298532.0900375065
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-65.0,31820.742959987165
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-60.0,2355.7174351008343
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-55.0,2109.0968593097737
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-50.0,6069.56597692162
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-45.0,88106.7825959669
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-40.0,3328170.516088963
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-35.0,482621533.6044375
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-30.0,31689796906.171967
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-25.0,146765865.0898113
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-20.0,440474813144.03674
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-15.0,442189553572.36017
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-10.0,484838124442161.4
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,-5.0,5791267999.312629
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,0.0,71034882091.56786
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,5.0,248229943861.9691
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,10.0,240846392.91518572
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,15.0,797240920.4804704
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,20.0,550262298.8961129
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,25.0,135042317.7418361
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,30.0,316747316.0530517
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,35.0,820033098.3383011
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,40.0,16591106738.903595
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,45.0,29249026575.219315
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,50.0,2144002899.4008746
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,55.0,5709964741.403987
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,60.0,211742696865.77637
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,65.0,90432626914.49455
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,70.0,1499961981.6330352
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,75.0,41207615.2689282
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,80.0,41781596.16413206
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,85.0,1058048018.9836887
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,90.0,21136936485.232243
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,95.0,24681613160.053944
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,100.0,1405020696.4880767
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,105.0,45253532.72424129
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,110.0,2210734.8375806417
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,115.0,177568.24243330045
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,120.0,21771.37675177151
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,125.0,3879.1904147724736
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,130.0,1024.694543118399
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,135.0,421.00798868498646
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,140.0,256.15038979054043
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,145.0,205.78103436820732
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,150.0,207.7580815387893
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,155.0,259.5690820287302
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,160.0,376.21196532927564
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,165.0,577.1531124699206
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,170.0,876.9700433695419
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,175.0,1281.1982636802236
5.0,0.7,58.0,-0.19999999999999996,-0.7,-180.0,180.0,1830.9204961847495
5.0,0.7,58.0,-0.19999999999999996,-0.7,-175.0,-180.0,1033.6935344549192
5.0,0.7,58.0,-0.19999999999999996,-0.7,-175.0,-175.0,2569.085067153703
5.0,0.7,58.0,-0.19999999999999996,-0.7,-175.0,-170.0,10631.867032350765
5.0,0.7,58.0,-0.19999999999999996,-0.7,-175.0,-165.0,45499.85384374086
5.0,0.7,58.0,-0.19999999999999996,-0.7,-175.0,-160.0,111791.98555944102
5.0,0.7,58.0,-0.19999999999999996,-0.7,-175.0,-155.0,110465.8720345992
5.0,0.7,58.0,-0.19999999999999996,-0.7,-175.0,-150.0,61609.5691489573
5.0,0.7,58.0,-0.19999999999999996,-0.7,-175.0,-145.0,46619.44310341158
5.0,0.7,58.0,-0.19999999999999996,-0.7,-175.0,-140.0,54580.26724011909
5.0,0.7,58.0,-0.19999999999999996,-0.7,-175.0,-135.0,211120.3798702301
5.0,0.7,58.0,-0.19999999999999996,-0.7,-175.0,-130.0,6489901.127281749
5.0,0.7,58.0,-0.19999999999999996,-0.7,-175.0,-125.0,608852228.7543956
5.0,0.7,58.0,-0.19999999999999996,-0.7,-175.0,-120.0,3943349920.983927
5.0,0.7,58.0,-0.19999999999999996,-0.7,-175.0,-115.0,105369882.52763653
5.0,0.7,58.0,-0.19999999999999996,-0.7,-175.0,-110.0,8436097.7921799
5.0,0.7,58.0,-0.19999999999999996,-0.7,-175.0,-105.0,10951495.42208375
5.0,0.7,58.0,-0.19999999999999996,-0.7,-175.0,-100.0,17348886.29151773
5.0,0.7,58.0,-0.19999999999999996,-0.7,-175.0,-95.0,959623179.1271657
5.0,0.7,58.0,-0.19999999999999996,-0.7,-175.0,-90.0,3657632679.9190536
5.0,0.7,58.0,-0.19999999999999996,-0.7,-175.0,-85.0,80740795.15673266
5.0,0.7,58.0,-0.19999999999999996,-0.7,-175.0,-80.0,2714509.4417372113
5.0,0.7,58.0,-0.19999999999999996,-0.7,-175.0,-75.0,130539974.9881569
5.0,0.7,58.0,-0.19999999999999996,-0.7,-175.0,-70.0,32565653.771144092
