,R1,R2,heri,R3t,R3p,phi1,phi2,FF
0,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-180.0,2311.2875895594684
1,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-175.0,2832.5462037391803
2,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-170.0,5102.829152253668
3,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-165.0,12614.995729943495
4,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-160.0,26293.138453459513
5,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-155.0,31229.10111303125
6,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-150.0,23612.797791472774
7,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-145.0,19678.234355224286
8,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-140.0,27386.155376521758
9,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-135.0,186126.3460596491
10,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-130.0,9959827.887164893
11,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-125.0,1393464027.8712928
12,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-120.0,7368457423.92294
13,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-115.0,98691521.78385222
14,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-110.0,2504176.333240705
15,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-105.0,2255572.559588116
16,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-100.0,16324136.188205287
17,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-95.0,1810055559.4056215
18,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-90.0,6527390005.926703
19,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-85.0,74661823.83792183
20,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-80.0,1955955.1685006532
21,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-75.0,7993697.961438757
22,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-70.0,726278.6297940629
23,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-65.0,17663.581739788664
24,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-60.0,2684.516872244561
25,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-55.0,2440.504581009276
26,5.0,0.7,58.0,-0.09999999999999988,1.0,-180.0,-50.0,3597.562997817389
