R1,R2,heri,R3t,R3p,phi1,phi2,FF
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-180.0,1903.6499341593737
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-175.0,3526.4051835680752
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-170.0,4722.2999762826885
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-165.0,4324.220975732238
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-160.0,2842.5236082453926
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-155.0,1590.1204860530913
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-150.0,1081.3249249595347
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-145.0,1951.6426482060801
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-140.0,15887.975585220607
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-135.0,351650.4461117764
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-130.0,12080696.215309523
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-125.0,133187955.45569846
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-120.0,39879771.585607566
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-115.0,1363720.1320964678
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-110.0,126814.55815040677
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-105.0,478841.5404818476
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-100.0,14589714.639511019
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-95.0,138426372.1209398
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-90.0,33955113.248808615
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-85.0,1082296.11929065
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-80.0,40656.84191759711
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-75.0,5390.902272122361
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-70.0,1194.7679156257493
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-65.0,297.7808201875357
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-60.0,241.29872371949185
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-55.0,359.2765115504252
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-50.0,614.89203010745
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-45.0,1376.0717980316156
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-40.0,6085.689269580923
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-35.0,101042.36171111361
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-30.0,1608314.2260652832
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-25.0,4082413.2194606005
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-20.0,127176840.25176847
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-15.0,10390094047.662504
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-10.0,58405600015.49171
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,-5.0,818020359.1591598
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,0.0,836788957.5602244
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,5.0,73705308989.29663
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,10.0,9.733331451296603e+16
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,15.0,147933697519.24915
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,20.0,1913578041.249459
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,25.0,816704297.6185397
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,30.0,73019148672689.75
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,35.0,434292580103.8276
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,40.0,24733463382.50686
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,45.0,458442266.7447933
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,50.0,196340976.9252825
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,55.0,479012195.36010844
5.0,0.7,58.0,0.6000000000000001,-1.1,-180.0,60.0,15454748831.782917
