R1,R2,heri,R3t,R3p,phi1,phi2,FF
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-180.0,2810.1697717062057
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-175.0,4041.841483259765
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-170.0,4714.430356076024
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-165.0,4081.783858366365
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-160.0,2834.638050661228
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-155.0,1953.8027492272413
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-150.0,1697.344603376364
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-145.0,2265.237826511189
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-140.0,6344.284361859138
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-135.0,36343.737087986534
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-130.0,186918.80821207227
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-125.0,333186.10492996767
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-120.0,145843.30076354128
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-115.0,39795.59423741059
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-110.0,27679.894713547015
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-105.0,56045.1296620411
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-100.0,208868.23768495032
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-95.0,329846.0615854305
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-90.0,127533.17754272789
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-85.0,22877.972232492397
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-80.0,5403.122814359758
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-75.0,2532.0503466549567
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-70.0,1664.6933948974201
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-65.0,1324.6172953150033
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-60.0,1289.3232494671363
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-55.0,1898.7915641555212
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-50.0,8122.518443460472
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-45.0,112025.12447829121
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-40.0,2567760.5093509755
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-35.0,31036407.97916408
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-30.0,28435177.394676805
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-25.0,51468501.59268158
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-20.0,1798882643.6021082
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-15.0,91733226051.96019
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-10.0,335041121821.371
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,-5.0,34378468929.13638
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,0.0,102109535016555.89
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,5.0,1538907123591.1836
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,10.0,9143205519.311262
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,15.0,2154433444942.1758
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,20.0,5508699017217.82
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,25.0,55096632671.07875
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,30.0,140337430951686.16
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,35.0,1046634326353.2123
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,40.0,272545255728.63223
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,45.0,9506307093.825254
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,50.0,184061997.92411518
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,55.0,7065430.647988778
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,60.0,792057.9061263507
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,65.0,364360.5046622644
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,70.0,260858.18266789374
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,75.0,177516.59899246428
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,80.0,131144.13765744717
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,85.0,100715.50536626963
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,90.0,81757.76681788125
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,95.0,72417.38188065948
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,100.0,58233.42217269608
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,105.0,37604.92850249028
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,110.0,20843.566413591372
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,115.0,12855.880404921898
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,120.0,11340.64143895201
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,125.0,12725.638312753455
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,130.0,14351.14588954467
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,135.0,14574.821368234632
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,140.0,12948.261335545958
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,145.0,10123.877216792813
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,150.0,7149.658278664309
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,155.0,4749.914851666364
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,160.0,3134.11055983857
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,165.0,2206.270355174416
5.0,0.7,58.0,1.0,1.3000000000000003,-180.0,170.0,1831.0531164735467
