,R1,R2,heri,R3t,R3p,phi1,phi2,FF
0,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-180.0,2714.9867518110527
1,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-175.0,4233.093973167038
2,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-170.0,5404.097009057487
3,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-165.0,5190.856425545772
4,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-160.0,3921.928225356372
5,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-155.0,2721.150934212225
6,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-150.0,2154.932849110613
7,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-145.0,3047.3833493526104
8,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-140.0,19208.41389523536
9,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-135.0,498535.89494812425
10,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-130.0,29079009.682159174
11,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-125.0,789786265.3127742
12,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-120.0,233399595.2980529
13,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-115.0,4126665.967435602
14,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-110.0,231040.40097727513
15,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-105.0,717151.9310418444
16,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-100.0,36714857.22014803
17,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-95.0,853559457.6620456
18,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-90.0,192274380.92138863
19,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-85.0,3230282.743081268
20,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-80.0,83029.09050011351
21,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-75.0,12121.491032046013
22,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-70.0,3214.416835204375
23,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-65.0,1314.5411365457358
24,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-60.0,1266.2195064378554
25,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-55.0,1923.7472062645236
26,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-50.0,10021.684115380307
27,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-45.0,254593.22046737288
28,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-40.0,20935889.54440024
29,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-35.0,3112529834.4219823
30,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-30.0,5270395886.673853
31,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-25.0,62660682.38481403
32,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-20.0,1154843254.2780292
33,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-15.0,932623595108.4716
34,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-10.0,3584022606615849.0
35,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,-5.0,15619164913.438822
36,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,0.0,677244790126.2163
37,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,5.0,30931290444.28412
38,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,10.0,214061138.16846856
39,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,15.0,220744551.44130176
40,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,20.0,187198765.13043368
41,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,25.0,8177370785.207357
42,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,30.0,731110395474.35
43,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,35.0,22025223351.284843
44,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,40.0,114589349.76797783
45,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,45.0,47250717.27961135
46,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,50.0,28600797.561100677
47,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,55.0,30852288.14404737
48,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,60.0,134773110.89921108
49,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,65.0,170709639.9389663
50,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,70.0,44463683.93495818
51,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,75.0,6635458.02336566
52,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,80.0,3029926.8062086483
53,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,85.0,6388583.871124977
54,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,90.0,25911035.52731912
55,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,95.0,43475014.7638678
56,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,100.0,21076803.11969688
57,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,105.0,4233296.416935912
58,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,110.0,613573.8123234625
59,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,115.0,91006.84786256311
60,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,120.0,16661.79368947381
61,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,125.0,4636.2742190347935
62,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,130.0,2337.5420891895674
63,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,135.0,1766.01500519129
64,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,140.0,1504.7303616654858
65,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,145.0,1290.5609769889265
66,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,150.0,1101.7645560811682
67,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,155.0,964.0983694807504
68,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,160.0,904.315095152762
69,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,165.0,951.3621206185035
70,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,170.0,1164.525446341327
71,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,175.0,1681.8440437083316
72,5.0,0.7,58.0,0.5,0.3000000000000003,-180.0,180.0,2714.986751811049
73,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-180.0,2358.346719602222
74,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-175.0,3290.6466903148084
75,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-170.0,3861.825705951817
76,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-165.0,3620.720341606613
77,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-160.0,2904.801513769416
78,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-155.0,2288.0611583820955
79,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-150.0,2113.164062981363
80,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-145.0,3733.415055043352
81,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-140.0,31909.304910033814
82,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-135.0,1134313.5046358472
83,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-130.0,122634653.19922729
84,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-125.0,8475672544.166359
85,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-120.0,1355281059.943623
86,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-115.0,9834346.290840127
87,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-110.0,522035.4954275475
88,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-105.0,1700278.8368814262
89,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-100.0,162472966.92018658
90,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-95.0,9354584622.689793
91,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-90.0,1044508062.0135623
92,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-85.0,7447046.570888437
93,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-80.0,131165.62482443286
94,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-75.0,18470.764973388246
95,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-70.0,6074.734818969068
96,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-65.0,1760.1856058733108
97,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-60.0,1167.9645403479108
98,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-55.0,1155.158580659796
99,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-50.0,1436.567247503517
100,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-45.0,4291.5507183570935
101,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-40.0,46608.98681399608
102,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-35.0,788036.0465728077
103,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-30.0,7885704.9257687265
104,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-25.0,30210571.561792944
105,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-20.0,2985362310.009845
106,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-15.0,907705171.1387912
107,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-10.0,524339041923.129
108,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,-5.0,17979395099.169556
109,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,0.0,12119494454.563095
110,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,5.0,5814101884.647704
111,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,10.0,132673439.72570866
112,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,15.0,157884451.30629182
113,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,20.0,136136342.98832393
114,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,25.0,324207356.576709
115,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,30.0,11847204400.475176
116,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,35.0,4520270448.342975
117,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,40.0,76326350.57452796
118,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,45.0,10170460.843097314
119,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,50.0,7500860.796501452
120,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,55.0,27296937.02602837
121,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,60.0,77633938.38690567
122,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,65.0,53154177.69694445
123,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,70.0,11598681.775893968
124,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,75.0,3505594.100416598
125,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,80.0,2374668.4000074705
126,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,85.0,3876269.405244194
127,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,90.0,7049187.600371907
128,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,95.0,5241679.2171284165
129,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,100.0,1695498.029034625
130,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,105.0,349797.66341623146
131,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,110.0,64729.64427301496
132,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,115.0,13429.512377089884
133,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,120.0,3805.968966463955
134,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,125.0,1753.4950172135862
135,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,130.0,1238.8981580441964
136,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,135.0,1082.070236948504
137,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,140.0,1018.9497997590615
138,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,145.0,984.569387245994
139,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,150.0,965.5600495965604
140,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,155.0,964.5031984062041
141,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,160.0,991.5538773233743
142,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,165.0,1068.8753063194806
143,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,170.0,1248.8258180429948
144,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,175.0,1638.5841389522022
145,5.0,0.7,58.0,0.5,0.3000000000000003,-175.0,180.0,2358.346719602219
146,5.0,0.7,58.0,0.5,0.3000000000000003,-170.0,-180.0,1618.3350710557638
147,5.0,0.7,58.0,0.5,0.3000000000000003,-170.0,-175.0,2172.300663229125
148,5.0,0.7,58.0,0.5,0.3000000000000003,-170.0,-170.0,2482.2746471311425
149,5.0,0.7,58.0,0.5,0.3000000000000003,-170.0,-165.0,2382.4920670531856
150,5.0,0.7,58.0,0.5,0.3000000000000003,-170.0,-160.0,2049.5180481916877
151,5.0,0.7,58.0,0.5,0.3000000000000003,-170.0,-155.0,1746.2094907900855
152,5.0,0.7,58.0,0.5,0.3000000000000003,-170.0,-150.0,1813.267688276457
153,5.0,0.7,58.0,0.5,0.3000000000000003,-170.0,-145.0,4449.312349010903
154,5.0,0.7,58.0,0.5,0.3000000000000003,-170.0,-140.0,54508.8668339958
155,5.0,0.7,58.0,0.5,0.3000000000000003,-170.0,-135.0,2596275.011412102
156,5.0,0.7,58.0,0.5,0.3000000000000003,-170.0,-130.0,517018973.6961229
