,R1,R2,heri,R3t,R3p,phi1,phi2,FF
0,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-180.0,1248.2735122465142
1,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-175.0,1250.8818327707395
2,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-170.0,1238.4910016635804
3,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-165.0,1193.4547056152699
4,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-160.0,1141.123536195005
5,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-155.0,1120.1620386170098
6,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-150.0,1166.752665427186
7,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-145.0,1327.6287163934144
8,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-140.0,1679.8329764843133
9,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-135.0,2327.76363430432
10,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-130.0,3351.1635364705658
11,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-125.0,4767.412503990361
12,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-120.0,6525.011524372547
13,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-115.0,8353.56347682575
14,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-110.0,9684.179394649198
15,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-105.0,9935.705585782176
16,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-100.0,8949.339029227647
17,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-95.0,7130.19053306131
18,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-90.0,5162.180178902293
19,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-85.0,3559.7840612982036
20,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-80.0,2471.294774728532
21,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-75.0,1802.2564247297294
22,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-70.0,1417.4513608887485
23,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-65.0,1238.9414998794466
24,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-60.0,1264.3351772474448
25,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-55.0,1930.2277717304692
26,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-50.0,9470.264042199198
27,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-45.0,168436.6310016271
28,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-40.0,5949885.9535939135
29,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-35.0,134102087.32227048
30,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-30.0,120167692.03932452
31,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-25.0,28288340.93129284
32,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-20.0,358460481.76163566
33,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-15.0,5040975426.144845
34,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-10.0,10218869313.509623
35,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,-5.0,60563021970.6602
36,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,0.0,4.375934820509674e+16
37,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,5.0,9446987159882.768
38,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,10.0,4328441364.0226965
39,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,15.0,217031647052.79886
40,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,20.0,327422560393.6757
41,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,25.0,104217314702.02118
42,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,30.0,1.01590019427918e+17
43,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,35.0,4665033263695.784
44,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,40.0,8443115100.23672
45,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,45.0,889878810.8775166
46,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,50.0,45159180.90972921
47,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,55.0,3151109.4001050107
48,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,60.0,831440.2640145251
49,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,65.0,748065.3463691979
50,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,70.0,547548.4357765836
51,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,75.0,296862.5529236799
52,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,80.0,186161.78157257524
53,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,85.0,143761.25155580605
54,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,90.0,142990.65470592922
55,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,95.0,158305.3961807124
56,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,100.0,135959.73081485258
57,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,105.0,80754.83239971088
58,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,110.0,36469.91520145065
59,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,115.0,16132.050351887969
60,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,120.0,10013.623385608254
61,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,125.0,9309.815563393553
62,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,130.0,9812.026728950219
63,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,135.0,9760.902798651068
64,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,140.0,8684.554839991253
65,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,145.0,6908.0444891631005
66,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,150.0,5032.592525599493
67,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,155.0,3493.943032684765
68,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,160.0,2430.782537548931
69,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,165.0,1785.4491578948246
70,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,170.0,1439.664444119589
71,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,175.0,1287.712438672245
72,5.0,0.7,58.0,1.8000000000000005,2.0,-180.0,180.0,1248.2735122465142
73,5.0,0.7,58.0,1.8000000000000005,2.0,-175.0,-180.0,18268.392166739115
74,5.0,0.7,58.0,1.8000000000000005,2.0,-175.0,-175.0,18293.992472945163
75,5.0,0.7,58.0,1.8000000000000005,2.0,-175.0,-170.0,18284.602552091397
76,5.0,0.7,58.0,1.8000000000000005,2.0,-175.0,-165.0,18242.32306621226
77,5.0,0.7,58.0,1.8000000000000005,2.0,-175.0,-160.0,18194.235707181168
78,5.0,0.7,58.0,1.8000000000000005,2.0,-175.0,-155.0,18165.93791508589
79,5.0,0.7,58.0,1.8000000000000005,2.0,-175.0,-150.0,18171.535091742167
80,5.0,0.7,58.0,1.8000000000000005,2.0,-175.0,-145.0,18222.54978852524
81,5.0,0.7,58.0,1.8000000000000005,2.0,-175.0,-140.0,18336.940243416146
82,5.0,0.7,58.0,1.8000000000000005,2.0,-175.0,-135.0,18522.74506987874
83,5.0,0.7,58.0,1.8000000000000005,2.0,-175.0,-130.0,18720.757329161246
84,5.0,0.7,58.0,1.8000000000000005,2.0,-175.0,-125.0,18837.049759150592
85,5.0,0.7,58.0,1.8000000000000005,2.0,-175.0,-120.0,18896.646651267507
86,5.0,0.7,58.0,1.8000000000000005,2.0,-175.0,-115.0,18996.999209173704
