,R1,R2,heri,R3t,R3p,phi1,phi2,FF
0,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-180.0,2199.7226180953994
1,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-175.0,5262.800905549488
2,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-170.0,36427.9259859115
3,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-165.0,567341.7706874461
4,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-160.0,19630067.14110509
5,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-155.0,1392377607.9618053
6,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-150.0,16044579104.042542
7,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-145.0,92265276499.49388
8,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-140.0,1.4545483168672044e+16
9,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-135.0,9541297856005684.0
10,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-130.0,80072433693.90414
11,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-125.0,16230593994554.602
12,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-120.0,15694136155.8827
13,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-115.0,786454971.8123988
14,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-110.0,334564554.64374983
15,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-105.0,33263746180980.387
16,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-100.0,1070315965.056501
17,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-95.0,6484995.451463273
18,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-90.0,1536124.2703959837
19,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-85.0,483372.2520854196
20,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-80.0,362010.9699046411
21,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-75.0,216251.5085079516
22,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-70.0,249153.7453855598
23,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-65.0,146272.2336243146
24,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-60.0,34159.6972279092
25,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-55.0,10032.266325973109
26,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-50.0,18382.71350582802
27,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-45.0,66696.52978958575
28,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-40.0,2519560.309055939
29,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-35.0,1308178431.2077878
30,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-30.0,324400530936614.44
31,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-25.0,7959213239796.531
32,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-20.0,247840291.1502165
33,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-15.0,11928819.467135105
34,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-10.0,14504225.895715736
35,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,-5.0,2083521145.8695624
36,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,0.0,917810103784561.0
37,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,5.0,3507152474629.1494
38,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,10.0,166831295.95295653
39,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,15.0,2115845.3947878736
40,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,20.0,1789581.1096089513
41,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,25.0,1786530.7692825287
42,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,30.0,1650735.4738323716
43,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,35.0,2342611.5060983063
44,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,40.0,5034771.236279765
45,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,45.0,10882397.847770073
46,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,50.0,19052096.818432987
47,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,55.0,13960550.538580038
48,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,60.0,3913322.4604347367
49,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,65.0,689006.865920633
50,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,70.0,130218.08321268322
51,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,75.0,47687.63796322294
52,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,80.0,60153.72029462358
53,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,85.0,244819.39928048843
54,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,90.0,1510889.403201943
55,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,95.0,7500247.328099143
56,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,100.0,16938969.56198654
57,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,105.0,11755104.798348913
58,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,110.0,3014090.446546853
59,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,115.0,483280.63784217404
60,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,120.0,73102.28848065074
61,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,125.0,13771.9483076927
62,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,130.0,4623.032558167061
63,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,135.0,3141.5678336890055
64,5.0,0.7,58.0,-1.5,0.7000000000000002,-180.0,140.0,2915.7927296261473
