,R1,R2,heri,R3t,R3p,phi1,phi2,FF
0,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-180.0,2263.9069316494847
1,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-175.0,3137.432328607393
2,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-170.0,5434.690089797172
3,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-165.0,12709.098496224438
4,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-160.0,25998.668387388418
5,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-155.0,30498.61847318225
6,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-150.0,22435.9703654236
7,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-145.0,17996.412942181112
8,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-140.0,25006.6915130998
9,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-135.0,182634.98816945372
10,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-130.0,9954511.153743394
11,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-125.0,1393455877.207838
12,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-120.0,7368445370.844284
13,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-115.0,98675022.3745933
14,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-110.0,2483947.297277584
15,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-105.0,2233826.4672405547
16,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-100.0,16303787.293564148
17,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-95.0,1810038861.2832134
18,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-90.0,6527377746.88297
19,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-85.0,74653548.89813276
20,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-80.0,1950691.0689274976
21,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-75.0,7990524.104107448
22,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-70.0,724532.915462014
23,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-65.0,16890.423295727545
24,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-60.0,2486.612641667796
25,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-55.0,2382.139473165383
26,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-50.0,3750.433382749393
27,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-45.0,19780.493516636205
28,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-40.0,309392.2038976239
29,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-35.0,2180738392.349893
30,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-30.0,4635541847167287.0
31,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-25.0,200919309.9274888
32,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-20.0,886631036409.3441
33,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-15.0,4.735282345160396e+23
34,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-10.0,6451054197.648922
35,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,-5.0,215066897.2176916
36,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,0.0,104656602862.91873
37,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,5.0,699235243475.9137
38,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,10.0,20154417078.15166
39,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,15.0,1472995994928.1057
40,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,20.0,234092339667.1271
41,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,25.0,1540075185.7912636
42,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,30.0,1492422299.9519234
43,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,35.0,45855857383.190765
44,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,40.0,3767668463143.075
45,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,45.0,712747667042.4453
46,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,50.0,6231348085.718344
47,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,55.0,5271781429169.188
48,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,60.0,4.272069229297634e+20
49,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,65.0,20348413017266.16
50,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,70.0,5364067571.683695
51,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,75.0,66908604.35982976
52,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,80.0,467559967.8545083
53,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,85.0,62032561038.673676
54,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,90.0,4523453246412.055
55,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,95.0,398035186720.3106
56,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,100.0,2304560169.383225
57,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,105.0,35273823.507161245
58,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,110.0,1404413.1033666318
59,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,115.0,108881.71536022962
60,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,120.0,13530.533723107452
61,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,125.0,2403.2985431695315
62,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,130.0,573.0959249930116
63,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,135.0,180.86487565358433
64,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,140.0,88.12151858554789
65,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,145.0,87.08561993857525
66,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,150.0,139.89873877410201
67,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,155.0,251.71196695485284
68,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,160.0,443.3437977698535
69,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,165.0,738.5929860937483
70,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,170.0,1149.081794649684
71,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,175.0,1661.5542820408607
72,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-180.0,180.0,2263.906931649481
73,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-180.0,1169.1311494206384
74,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-175.0,2202.7184354964625
75,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-170.0,6477.588042123056
76,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-165.0,21113.49531028737
77,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-160.0,43411.437530213465
78,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-155.0,42454.04316354382
79,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-150.0,26944.3844404042
80,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-145.0,21951.6462407887
81,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-140.0,33439.58207171155
82,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-135.0,293109.09720736864
83,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-130.0,21116189.68924047
84,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-125.0,6257524662.374491
85,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-120.0,48724896943.65405
86,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-115.0,245071814.83755863
87,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-110.0,8357850.945551908
88,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-105.0,9382427.474673154
89,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-100.0,33560848.39618519
90,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-95.0,8618039239.409986
91,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-90.0,41136114021.17319
92,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-85.0,178135798.8665739
93,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-80.0,2089921.9306347128
94,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-75.0,24678254.619119696
95,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-70.0,6221405.096419172
96,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-65.0,96734.41587368248
97,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-60.0,2926.030867641425
98,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-55.0,815.6603551850231
99,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-50.0,724.8136589702012
100,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-45.0,1268.7030713813976
101,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-40.0,8345.621404389454
102,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-35.0,786400.1872886587
103,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-30.0,9970795708.098852
104,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-25.0,493928676.97750896
105,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-20.0,99649140.10587072
106,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-15.0,2548192528.3823056
107,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-10.0,10975156608.988558
108,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,-5.0,426491166.8904602
109,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,0.0,52489060.59122802
110,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,5.0,1617490902.4804106
111,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,10.0,1835361464.7867253
112,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,15.0,5820997537.083191
113,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,20.0,2319896017.947821
114,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,25.0,157371672.55538392
115,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,30.0,1656955599.4756556
116,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,35.0,24772398991.110023
117,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,40.0,34404983157.47673
118,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,45.0,2066241831.06976
119,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,50.0,15814313363.608126
120,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,55.0,120126764283929.2
121,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,60.0,1.2531146482430076e+16
122,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,65.0,241607199840.8992
123,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,70.0,794680653.4391841
124,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,75.0,59863247.39990065
125,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,80.0,1083577179.6231406
126,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,85.0,24788745055.337112
127,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,90.0,26279081385.07648
128,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,95.0,1198727883.0248342
129,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,100.0,34407080.89611036
130,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,105.0,1611206.155330616
131,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,110.0,131630.60795766182
132,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,115.0,16982.437319410543
133,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,120.0,2961.097488603858
134,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,125.0,636.3676408660006
135,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,130.0,151.9218927300391
136,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,135.0,31.516737452746444
137,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,140.0,5.376888634323937
138,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,145.0,16.524169350343723
139,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,150.0,54.585913264788246
140,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,155.0,122.49529994170638
141,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,160.0,226.9822052760017
142,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,165.0,373.08052314192594
143,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,170.0,561.3753231562439
144,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,175.0,798.7251786523665
145,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-175.0,180.0,1169.1311494206375
146,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-180.0,755.1555387994732
147,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-175.0,2532.8109549808696
148,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-170.0,11416.559166115652
149,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-165.0,42072.65202744363
150,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-160.0,77684.40720609413
151,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-155.0,59609.66401077787
152,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-150.0,32379.99008335912
153,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-145.0,27007.117055957046
154,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-140.0,46590.179821731006
155,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-135.0,453496.6985501374
156,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-130.0,36079805.26672833
157,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-125.0,13889122801.33845
158,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-120.0,88651424606.42764
159,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-115.0,296737439.79606164
160,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-110.0,39420391.57760567
161,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-105.0,50617128.39287748
162,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-100.0,62257158.2330873
163,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-95.0,19361333739.68951
164,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-90.0,71965944433.11583
165,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-85.0,210482310.86151972
166,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-80.0,1863682.2549116563
167,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-75.0,24462041.57878866
168,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-70.0,32988752.5922398
169,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-65.0,563827.1118645578
170,5.0,0.7,58.0,-0.09999999999999988,-0.8999999999999999,-170.0,-60.0,9294.987767548382
