,R1,R2,heri,R3t,R3p,phi1,phi2,FF
0,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-180.0,2052.24405738379
1,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-175.0,6637.9039919340685
2,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-170.0,60960.29938191659
3,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-165.0,1038419.6016043177
4,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-160.0,21425151.21071861
5,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-155.0,146305581.75606093
6,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-150.0,89760089.51198117
7,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-145.0,259357391.752756
8,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-140.0,1091813591.449277
9,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-135.0,458759527.06409705
10,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-130.0,71955059.83441827
11,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-125.0,162569453.33960345
12,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-120.0,65439490.69094307
13,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-115.0,6832412.806385359
14,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-110.0,4742065.492737408
15,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-105.0,17393795.207383674
16,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-100.0,3432226.230350872
17,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-95.0,153557069.2277104
18,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-90.0,22029413.26195925
19,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-85.0,754843.9608280606
20,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-80.0,1211511.9770452094
21,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-75.0,82548768.26298515
22,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-70.0,58909228.81812122
23,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-65.0,482274.09747577406
24,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-60.0,16513.65512687106
25,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-55.0,9546.518030930452
26,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-50.0,18545.564443706673
27,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-45.0,69608.00440766207
28,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-40.0,2897449.6110335295
29,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-35.0,1658228233.9930644
30,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-30.0,624964154102443.6
31,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-25.0,6925352178720.637
32,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-20.0,229613834.88822752
33,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-15.0,10386715.15370344
34,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-10.0,15405676.366664695
35,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,-5.0,2659867237.3262525
36,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,0.0,1830516280237114.5
37,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,5.0,3029707226307.8735
38,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,10.0,156055805.0454075
39,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,15.0,3759316.3889018637
40,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,20.0,4225848.663396777
41,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,25.0,4247644.9672568925
42,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,30.0,3443512.7020790945
43,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,35.0,3815756.663519039
44,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,40.0,6980505.89056014
45,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,45.0,10192055.77306779
46,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,50.0,9865809.162240138
47,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,55.0,6127067.548965579
48,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,60.0,2091942.850531926
49,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,65.0,475878.35228217614
50,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,70.0,105093.26026140012
51,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,75.0,36285.064120427145
52,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,80.0,35591.90952961477
53,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,85.0,109283.49227268687
54,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,90.0,525507.0413933068
55,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,95.0,2130288.888913393
56,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,100.0,4578544.722867266
57,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,105.0,3818821.0678929193
58,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,110.0,1334454.738011905
59,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,115.0,283598.1009448536
60,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,120.0,52819.904392047596
61,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,125.0,11877.39043732815
62,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,130.0,4896.5215911828245
63,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,135.0,3872.2523143117405
64,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,140.0,3819.0480706326866
65,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,145.0,3724.511357898041
66,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,150.0,3402.3249382292165
67,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,155.0,2918.0585661717582
68,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,160.0,2406.513948593779
69,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,165.0,1975.2557042023734
70,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,170.0,1679.5788863329597
71,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,175.0,1578.0039562345173
72,5.0,0.7,58.0,-1.0,1.3000000000000005,-180.0,180.0,2052.244057383789
73,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-180.0,3571.4892933306555
74,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-175.0,12270.848099413914
75,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-170.0,144333.19972880025
76,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-165.0,3493693.8577701235
77,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-160.0,92600273.66676404
78,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-155.0,378772385.38892585
79,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-150.0,126205745.39882
80,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-145.0,806169493.1482687
81,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-140.0,2112401021.3274453
82,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-135.0,417362125.00588936
83,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-130.0,133355962.51820876
84,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-125.0,373014688.53384954
85,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-120.0,63529942.99126454
86,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-115.0,6000949.633461065
87,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-110.0,2005633.1777710242
88,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-105.0,10630325.506651498
89,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-100.0,3754724.033090962
90,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-95.0,721477983.0314816
91,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-90.0,1404641046.927415
92,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-85.0,5043412.235562868
93,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-80.0,4593607.74634194
94,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-75.0,173302388.7552224
95,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-70.0,3675302512.475536
96,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-65.0,10224474.045406718
97,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-60.0,132757.29117037982
98,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-55.0,6419.136714441424
99,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-50.0,3248.8259256509527
100,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-45.0,6394.8321235691965
101,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-40.0,69636.462566013
102,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-35.0,3509390.933127343
103,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-30.0,482132667.53700185
104,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-25.0,9173160901.0584
105,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-20.0,256004006.87174803
106,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-15.0,2736681.999423257
107,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-10.0,2313380.3933157446
108,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,-5.0,8729662.931998828
109,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,0.0,639974445.3561008
110,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,5.0,8835925816.955397
111,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,10.0,194193304.6328344
112,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,15.0,2117801.332200103
113,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,20.0,637193.9303173362
114,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,25.0,593753.9697511275
115,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,30.0,570246.8360797977
116,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,35.0,974054.0703045916
117,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,40.0,2752302.572650943
118,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,45.0,5676613.329877037
119,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,50.0,5736703.253361715
120,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,55.0,2790556.509725139
121,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,60.0,797825.6710962681
122,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,65.0,181760.3349428396
123,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,70.0,47478.18880576161
124,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,75.0,24141.227997170285
125,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,80.0,38439.53056272954
126,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,85.0,140348.11911847643
127,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,90.0,579309.4688248871
128,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,95.0,1654763.1006389784
129,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,100.0,2275628.594408514
130,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,105.0,1324855.7904332664
131,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,110.0,399496.63815020904
132,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,115.0,88060.19857576842
133,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,120.0,19553.39884440086
134,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,125.0,6203.381393997096
135,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,130.0,3594.977273529536
136,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,135.0,3095.1068520148997
137,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,140.0,3005.8376873562793
138,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,145.0,2959.3671438323317
139,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,150.0,2879.4711965598963
140,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,155.0,2771.3200942992034
141,5.0,0.7,58.0,-1.0,1.3000000000000005,-175.0,160.0,2662.2349849687675
