,R1,R2,heri,R3t,R3p,phi1,phi2,FF
0,5.0,0.7,58.0,-0.7,-0.7,-180.0,-180.0,1073.187445848955
1,5.0,0.7,58.0,-0.7,-0.7,-180.0,-175.0,4649.806399991131
2,5.0,0.7,58.0,-0.7,-0.7,-180.0,-170.0,40442.949937999525
3,5.0,0.7,58.0,-0.7,-0.7,-180.0,-165.0,498614.13345119724
4,5.0,0.7,58.0,-0.7,-0.7,-180.0,-160.0,5103335.329020292
5,5.0,0.7,58.0,-0.7,-0.7,-180.0,-155.0,14167427.597509865
6,5.0,0.7,58.0,-0.7,-0.7,-180.0,-150.0,6046986.654831897
7,5.0,0.7,58.0,-0.7,-0.7,-180.0,-145.0,4550745.058253827
8,5.0,0.7,58.0,-0.7,-0.7,-180.0,-140.0,6444262.6112400675
9,5.0,0.7,58.0,-0.7,-0.7,-180.0,-135.0,4107531.7921424313
10,5.0,0.7,58.0,-0.7,-0.7,-180.0,-130.0,6681326.975739075
11,5.0,0.7,58.0,-0.7,-0.7,-180.0,-125.0,14286645.874366084
12,5.0,0.7,58.0,-0.7,-0.7,-180.0,-120.0,5001296.575361377
13,5.0,0.7,58.0,-0.7,-0.7,-180.0,-115.0,957227.6830039506
14,5.0,0.7,58.0,-0.7,-0.7,-180.0,-110.0,668371.3412616539
15,5.0,0.7,58.0,-0.7,-0.7,-180.0,-105.0,1071678.3462800742
16,5.0,0.7,58.0,-0.7,-0.7,-180.0,-100.0,23702160.564614296
17,5.0,0.7,58.0,-0.7,-0.7,-180.0,-95.0,3809090534.636618
18,5.0,0.7,58.0,-0.7,-0.7,-180.0,-90.0,48022054.0850834
19,5.0,0.7,58.0,-0.7,-0.7,-180.0,-85.0,813694.3960166116
20,5.0,0.7,58.0,-0.7,-0.7,-180.0,-80.0,5774386.591881893
21,5.0,0.7,58.0,-0.7,-0.7,-180.0,-75.0,2260444182.868679
22,5.0,0.7,58.0,-0.7,-0.7,-180.0,-70.0,208921919.74553397
23,5.0,0.7,58.0,-0.7,-0.7,-180.0,-65.0,427150.61244401685
24,5.0,0.7,58.0,-0.7,-0.7,-180.0,-60.0,6061.813534610797
25,5.0,0.7,58.0,-0.7,-0.7,-180.0,-55.0,1411.1866536708478
26,5.0,0.7,58.0,-0.7,-0.7,-180.0,-50.0,10332.97441483473
27,5.0,0.7,58.0,-0.7,-0.7,-180.0,-45.0,273159.40743583505
28,5.0,0.7,58.0,-0.7,-0.7,-180.0,-40.0,19263883.363696616
29,5.0,0.7,58.0,-0.7,-0.7,-180.0,-35.0,1686342874.9167993
30,5.0,0.7,58.0,-0.7,-0.7,-180.0,-30.0,1928342378.192387
31,5.0,0.7,58.0,-0.7,-0.7,-180.0,-25.0,33442784.928637102
32,5.0,0.7,58.0,-0.7,-0.7,-180.0,-20.0,105358638.41183126
33,5.0,0.7,58.0,-0.7,-0.7,-180.0,-15.0,21891700137.16569
34,5.0,0.7,58.0,-0.7,-0.7,-180.0,-10.0,294148615227.2228
35,5.0,0.7,58.0,-0.7,-0.7,-180.0,-5.0,71206373230.01015
36,5.0,0.7,58.0,-0.7,-0.7,-180.0,0.0,1.4219938208205492e+16
37,5.0,0.7,58.0,-0.7,-0.7,-180.0,5.0,3174747250434.2446
38,5.0,0.7,58.0,-0.7,-0.7,-180.0,10.0,962594632.5230881
39,5.0,0.7,58.0,-0.7,-0.7,-180.0,15.0,2594634077.312907
40,5.0,0.7,58.0,-0.7,-0.7,-180.0,20.0,2617336953.065626
41,5.0,0.7,58.0,-0.7,-0.7,-180.0,25.0,114503740057.99612
42,5.0,0.7,58.0,-0.7,-0.7,-180.0,30.0,2.516331148696729e+16
43,5.0,0.7,58.0,-0.7,-0.7,-180.0,35.0,1692235998696.3804
44,5.0,0.7,58.0,-0.7,-0.7,-180.0,40.0,493839364.19454336
45,5.0,0.7,58.0,-0.7,-0.7,-180.0,45.0,21699119.99115276
46,5.0,0.7,58.0,-0.7,-0.7,-180.0,50.0,4955211.0429083835
47,5.0,0.7,58.0,-0.7,-0.7,-180.0,55.0,2890126.9211471723
48,5.0,0.7,58.0,-0.7,-0.7,-180.0,60.0,5788105.088181725
49,5.0,0.7,58.0,-0.7,-0.7,-180.0,65.0,7837242.889598801
