R1,R2,heri,R3t,R3p,phi1,phi2,FF
5.0,1.0,58.0,0.0,1.5,-180.0,-180.0,3943887770.7840624
5.0,1.0,58.0,0.0,1.5,-180.0,-175.0,3700953243.494432
5.0,1.0,58.0,0.0,1.5,-180.0,-170.0,10020694137.058905
5.0,1.0,58.0,0.0,1.5,-180.0,-165.0,1029659505401.3431
5.0,1.0,58.0,0.0,1.5,-180.0,-160.0,5021677146368743.0
5.0,1.0,58.0,0.0,1.5,-180.0,-155.0,54030071778344.13
5.0,1.0,58.0,0.0,1.5,-180.0,-150.0,85274291157.5553
5.0,1.0,58.0,0.0,1.5,-180.0,-145.0,22508349103.186604
5.0,1.0,58.0,0.0,1.5,-180.0,-140.0,7250206063.254675
5.0,1.0,58.0,0.0,1.5,-180.0,-135.0,3346197477.078542
5.0,1.0,58.0,0.0,1.5,-180.0,-130.0,3967301715.8217635
5.0,1.0,58.0,0.0,1.5,-180.0,-125.0,21523071683.71476
5.0,1.0,58.0,0.0,1.5,-180.0,-120.0,373460506097.55145
5.0,1.0,58.0,0.0,1.5,-180.0,-115.0,18114201835064.402
5.0,1.0,58.0,0.0,1.5,-180.0,-110.0,1.1041228491022332e+16
5.0,1.0,58.0,0.0,1.5,-180.0,-105.0,9.840408157502208e+16
5.0,1.0,58.0,0.0,1.5,-180.0,-100.0,9836512290116490.0
5.0,1.0,58.0,0.0,1.5,-180.0,-95.0,70316219422700.91
5.0,1.0,58.0,0.0,1.5,-180.0,-90.0,1210947329261.669
5.0,1.0,58.0,0.0,1.5,-180.0,-85.0,75248664043.84152
5.0,1.0,58.0,0.0,1.5,-180.0,-80.0,14649667100.257837
5.0,1.0,58.0,0.0,1.5,-180.0,-75.0,4204818556.378217
5.0,1.0,58.0,0.0,1.5,-180.0,-70.0,2344203002.9127784
5.0,1.0,58.0,0.0,1.5,-180.0,-65.0,3006517417.098623
5.0,1.0,58.0,0.0,1.5,-180.0,-60.0,14342818486.965149
5.0,1.0,58.0,0.0,1.5,-180.0,-55.0,233544549962.9952
5.0,1.0,58.0,0.0,1.5,-180.0,-50.0,6702821896322.586
5.0,1.0,58.0,0.0,1.5,-180.0,-45.0,109553503731583.44
5.0,1.0,58.0,0.0,1.5,-180.0,-40.0,98323325907128.56
5.0,1.0,58.0,0.0,1.5,-180.0,-35.0,5479220000471.292
5.0,1.0,58.0,0.0,1.5,-180.0,-30.0,192320551819.50842
5.0,1.0,58.0,0.0,1.5,-180.0,-25.0,11607281185.612936
5.0,1.0,58.0,0.0,1.5,-180.0,-20.0,2518251955.789252
5.0,1.0,58.0,0.0,1.5,-180.0,-15.0,2020527850.2776875
5.0,1.0,58.0,0.0,1.5,-180.0,-10.0,3352029700.9680276
5.0,1.0,58.0,0.0,1.5,-180.0,-5.0,9918235730.367771
5.0,1.0,58.0,0.0,1.5,-180.0,0.0,23959775441.353832
5.0,1.0,58.0,0.0,1.5,-180.0,5.0,38280229840.88601
5.0,1.0,58.0,0.0,1.5,-180.0,10.0,88217075469.26714
5.0,1.0,58.0,0.0,1.5,-180.0,15.0,156139895640.89432
5.0,1.0,58.0,0.0,1.5,-180.0,20.0,113467470607.49353
5.0,1.0,58.0,0.0,1.5,-180.0,25.0,37648386893.626495
5.0,1.0,58.0,0.0,1.5,-180.0,30.0,9102628968.30844
5.0,1.0,58.0,0.0,1.5,-180.0,35.0,3002947059.256158
5.0,1.0,58.0,0.0,1.5,-180.0,40.0,1898408113.044861
5.0,1.0,58.0,0.0,1.5,-180.0,45.0,1692907999.2987423
5.0,1.0,58.0,0.0,1.5,-180.0,50.0,1650406816.3424919
5.0,1.0,58.0,0.0,1.5,-180.0,55.0,1640496223.2104952
5.0,1.0,58.0,0.0,1.5,-180.0,60.0,1638146989.35747
5.0,1.0,58.0,0.0,1.5,-180.0,65.0,1637952513.9387774
5.0,1.0,58.0,0.0,1.5,-180.0,70.0,1638825655.3183484
5.0,1.0,58.0,0.0,1.5,-180.0,75.0,1642092471.6107225
5.0,1.0,58.0,0.0,1.5,-180.0,80.0,1654640159.714438
5.0,1.0,58.0,0.0,1.5,-180.0,85.0,1705110517.8794973
5.0,1.0,58.0,0.0,1.5,-180.0,90.0,1930481546.714686
5.0,1.0,58.0,0.0,1.5,-180.0,95.0,3208129722.7067146
5.0,1.0,58.0,0.0,1.5,-180.0,100.0,13950173220.687737
5.0,1.0,58.0,0.0,1.5,-180.0,105.0,54179876852.873375
5.0,1.0,58.0,0.0,1.5,-180.0,110.0,72620640611.34601
5.0,1.0,58.0,0.0,1.5,-180.0,115.0,103057358304.63454
5.0,1.0,58.0,0.0,1.5,-180.0,120.0,108373387875.68741
5.0,1.0,58.0,0.0,1.5,-180.0,125.0,246769400625.18262
5.0,1.0,58.0,0.0,1.5,-180.0,130.0,171987618568.2636
5.0,1.0,58.0,0.0,1.5,-180.0,135.0,168376978092.41327
5.0,1.0,58.0,0.0,1.5,-180.0,140.0,291444323531.41113
5.0,1.0,58.0,0.0,1.5,-180.0,145.0,515381309503.08057
5.0,1.0,58.0,0.0,1.5,-180.0,150.0,39942254692.851944
5.0,1.0,58.0,0.0,1.5,-180.0,155.0,16231289173.863804
5.0,1.0,58.0,0.0,1.5,-180.0,160.0,17252182366.13301
5.0,1.0,58.0,0.0,1.5,-180.0,165.0,14928915459.075655
5.0,1.0,58.0,0.0,1.5,-180.0,170.0,10125979881.017422
5.0,1.0,58.0,0.0,1.5,-180.0,175.0,6345318477.733633
5.0,1.0,58.0,0.0,1.5,-180.0,180.0,3943887770.784071
5.0,1.0,58.0,0.0,1.5,-175.0,-180.0,489316548398.546
5.0,1.0,58.0,0.0,1.5,-175.0,-175.0,136591854496.62842
5.0,1.0,58.0,0.0,1.5,-175.0,-170.0,26688333115.96722
5.0,1.0,58.0,0.0,1.5,-175.0,-165.0,44724765247.2963
5.0,1.0,58.0,0.0,1.5,-175.0,-160.0,7832205486794.222
5.0,1.0,58.0,0.0,1.5,-175.0,-155.0,2684847996780.4644
5.0,1.0,58.0,0.0,1.5,-175.0,-150.0,26957655909764.93
5.0,1.0,58.0,0.0,1.5,-175.0,-145.0,4046758711406747.0
5.0,1.0,58.0,0.0,1.5,-175.0,-140.0,5.2656546610671256e+16
5.0,1.0,58.0,0.0,1.5,-175.0,-135.0,990930483839949.1
5.0,1.0,58.0,0.0,1.5,-175.0,-130.0,7860799550255.713
5.0,1.0,58.0,0.0,1.5,-175.0,-125.0,439177695173.31085
5.0,1.0,58.0,0.0,1.5,-175.0,-120.0,9222813341034.928
5.0,1.0,58.0,0.0,1.5,-175.0,-115.0,708735925768660.4
5.0,1.0,58.0,0.0,1.5,-175.0,-110.0,1.1852828448117922e+16
5.0,1.0,58.0,0.0,1.5,-175.0,-105.0,939096730614150.4
5.0,1.0,58.0,0.0,1.5,-175.0,-100.0,14664613022819.955
5.0,1.0,58.0,0.0,1.5,-175.0,-95.0,655014656894.4421
5.0,1.0,58.0,0.0,1.5,-175.0,-90.0,63207854203.4144
5.0,1.0,58.0,0.0,1.5,-175.0,-85.0,8995898932.705069
5.0,1.0,58.0,0.0,1.5,-175.0,-80.0,1923217844.1861112
5.0,1.0,58.0,0.0,1.5,-175.0,-75.0,1487981017.5891185
5.0,1.0,58.0,0.0,1.5,-175.0,-70.0,4494706776.630062
5.0,1.0,58.0,0.0,1.5,-175.0,-65.0,25387445294.279087
5.0,1.0,58.0,0.0,1.5,-175.0,-60.0,178764841455.3534
5.0,1.0,58.0,0.0,1.5,-175.0,-55.0,758573540433.846
5.0,1.0,58.0,0.0,1.5,-175.0,-50.0,912946526339.9442
5.0,1.0,58.0,0.0,1.5,-175.0,-45.0,275882427351.6913
5.0,1.0,58.0,0.0,1.5,-175.0,-40.0,39015262211.493675
5.0,1.0,58.0,0.0,1.5,-175.0,-35.0,4796711025.585929
5.0,1.0,58.0,0.0,1.5,-175.0,-30.0,797067568.7788589
5.0,1.0,58.0,0.0,1.5,-175.0,-25.0,500397445.6866433
5.0,1.0,58.0,0.0,1.5,-175.0,-20.0,1793083862.1799715
5.0,1.0,58.0,0.0,1.5,-175.0,-15.0,8183072255.883751
5.0,1.0,58.0,0.0,1.5,-175.0,-10.0,21530252086.766655
5.0,1.0,58.0,0.0,1.5,-175.0,-5.0,21138518748.050945
5.0,1.0,58.0,0.0,1.5,-175.0,0.0,8058704926.615429
5.0,1.0,58.0,0.0,1.5,-175.0,5.0,2306818368.3089805
5.0,1.0,58.0,0.0,1.5,-175.0,10.0,1207666794.6123853
5.0,1.0,58.0,0.0,1.5,-175.0,15.0,838865922.9206469
5.0,1.0,58.0,0.0,1.5,-175.0,20.0,496702355.0047914
5.0,1.0,58.0,0.0,1.5,-175.0,25.0,275267551.36910105
5.0,1.0,58.0,0.0,1.5,-175.0,30.0,176614616.6024738
5.0,1.0,58.0,0.0,1.5,-175.0,35.0,140230457.25951397
5.0,1.0,58.0,0.0,1.5,-175.0,40.0,127494079.68110518
5.0,1.0,58.0,0.0,1.5,-175.0,45.0,122919604.40114857
5.0,1.0,58.0,0.0,1.5,-175.0,50.0,121190838.03644586
5.0,1.0,58.0,0.0,1.5,-175.0,55.0,120534274.84597677
5.0,1.0,58.0,0.0,1.5,-175.0,60.0,120376310.80631858
5.0,1.0,58.0,0.0,1.5,-175.0,65.0,120627045.82465191
5.0,1.0,58.0,0.0,1.5,-175.0,70.0,121511456.72429575
5.0,1.0,58.0,0.0,1.5,-175.0,75.0,123476514.69630243
5.0,1.0,58.0,0.0,1.5,-175.0,80.0,126712839.24856515
5.0,1.0,58.0,0.0,1.5,-175.0,85.0,130475113.27261451
5.0,1.0,58.0,0.0,1.5,-175.0,90.0,134977794.91981494
5.0,1.0,58.0,0.0,1.5,-175.0,95.0,151546700.25163823
5.0,1.0,58.0,0.0,1.5,-175.0,100.0,262643217.03461665
5.0,1.0,58.0,0.0,1.5,-175.0,105.0,1576023755.4862835
5.0,1.0,58.0,0.0,1.5,-175.0,110.0,53363681856.742744
5.0,1.0,58.0,0.0,1.5,-175.0,115.0,1816523732854.77
5.0,1.0,58.0,0.0,1.5,-175.0,120.0,7752493200723.108
5.0,1.0,58.0,0.0,1.5,-175.0,125.0,908606249903076.8
5.0,1.0,58.0,0.0,1.5,-175.0,130.0,5.156883589247271e+16
5.0,1.0,58.0,0.0,1.5,-175.0,135.0,4402555666640334.5
5.0,1.0,58.0,0.0,1.5,-175.0,140.0,29658619757387.97
5.0,1.0,58.0,0.0,1.5,-175.0,145.0,510551524680.82935
5.0,1.0,58.0,0.0,1.5,-175.0,150.0,87473818068.35594
5.0,1.0,58.0,0.0,1.5,-175.0,155.0,702775692910.3942
5.0,1.0,58.0,0.0,1.5,-175.0,160.0,1375523267365.848
5.0,1.0,58.0,0.0,1.5,-175.0,165.0,161291534382.11563
5.0,1.0,58.0,0.0,1.5,-175.0,170.0,481865985608.667
5.0,1.0,58.0,0.0,1.5,-175.0,175.0,798419837082.8086
5.0,1.0,58.0,0.0,1.5,-175.0,180.0,489316548398.55206
5.0,1.0,58.0,0.0,1.5,-170.0,-180.0,419105779878.3001
5.0,1.0,58.0,0.0,1.5,-170.0,-175.0,814103398289.3038
5.0,1.0,58.0,0.0,1.5,-170.0,-170.0,474586706273.12885
5.0,1.0,58.0,0.0,1.5,-170.0,-165.0,110886035307.06511
5.0,1.0,58.0,0.0,1.5,-170.0,-160.0,25797610141.67295
