R1,R2,heri,R3t,R3p,phi1,phi2,FF
5.0,1.0,58.0,-1.1,0.3,-180.0,-180.0,4243520179.726819
5.0,1.0,58.0,-1.1,0.3,-180.0,-175.0,4743189048.0311985
5.0,1.0,58.0,-1.1,0.3,-180.0,-170.0,11444528301.713003
5.0,1.0,58.0,-1.1,0.3,-180.0,-165.0,162103119034.00726
5.0,1.0,58.0,-1.1,0.3,-180.0,-160.0,39473621100886.164
5.0,1.0,58.0,-1.1,0.3,-180.0,-155.0,8640525467756.412
5.0,1.0,58.0,-1.1,0.3,-180.0,-150.0,84474415933.58116
5.0,1.0,58.0,-1.1,0.3,-180.0,-145.0,24024100587.618454
5.0,1.0,58.0,-1.1,0.3,-180.0,-140.0,8641258036.598417
5.0,1.0,58.0,-1.1,0.3,-180.0,-135.0,4586285698.067721
5.0,1.0,58.0,-1.1,0.3,-180.0,-130.0,4646617233.192157
5.0,1.0,58.0,-1.1,0.3,-180.0,-125.0,18890162192.091896
5.0,1.0,58.0,-1.1,0.3,-180.0,-120.0,330515342471.714
5.0,1.0,58.0,-1.1,0.3,-180.0,-115.0,18845933010151.633
5.0,1.0,58.0,-1.1,0.3,-180.0,-110.0,7672512722558312.0
5.0,1.0,58.0,-1.1,0.3,-180.0,-105.0,1.836728640464041e+20
5.0,1.0,58.0,-1.1,0.3,-180.0,-100.0,1.2917966733625035e+19
5.0,1.0,58.0,-1.1,0.3,-180.0,-95.0,1508277714223372.2
5.0,1.0,58.0,-1.1,0.3,-180.0,-90.0,7143243490680.492
5.0,1.0,58.0,-1.1,0.3,-180.0,-85.0,1085309893843.7968
5.0,1.0,58.0,-1.1,0.3,-180.0,-80.0,235373416106.27243
5.0,1.0,58.0,-1.1,0.3,-180.0,-75.0,23447778155.734848
5.0,1.0,58.0,-1.1,0.3,-180.0,-70.0,4530727982.666934
5.0,1.0,58.0,-1.1,0.3,-180.0,-65.0,3695721990.236698
5.0,1.0,58.0,-1.1,0.3,-180.0,-60.0,10166038983.725607
5.0,1.0,58.0,-1.1,0.3,-180.0,-55.0,106100061680.8044
5.0,1.0,58.0,-1.1,0.3,-180.0,-50.0,2465841541359.9414
5.0,1.0,58.0,-1.1,0.3,-180.0,-45.0,41456803074139.31
5.0,1.0,58.0,-1.1,0.3,-180.0,-40.0,65311390575532.83
5.0,1.0,58.0,-1.1,0.3,-180.0,-35.0,5936620475374.682
5.0,1.0,58.0,-1.1,0.3,-180.0,-30.0,240286689135.0187
5.0,1.0,58.0,-1.1,0.3,-180.0,-25.0,14808493890.63722
5.0,1.0,58.0,-1.1,0.3,-180.0,-20.0,3386411338.0630736
