R1,R2,heri,R3t,R3p,phi1,phi2,FF
5.0,1.0,58.0,0.3,-0.7,-180.0,-180.0,25553144.899522927
5.0,1.0,58.0,0.3,-0.7,-180.0,-175.0,154343190.39896786
5.0,1.0,58.0,0.3,-0.7,-180.0,-170.0,942343432.9931536
5.0,1.0,58.0,0.3,-0.7,-180.0,-165.0,3531417734.2634254
5.0,1.0,58.0,0.3,-0.7,-180.0,-160.0,4887783862.025427
5.0,1.0,58.0,0.3,-0.7,-180.0,-155.0,2155141252.9713655
5.0,1.0,58.0,0.3,-0.7,-180.0,-150.0,452107559.6939848
5.0,1.0,58.0,0.3,-0.7,-180.0,-145.0,138324046.00425005
5.0,1.0,58.0,0.3,-0.7,-180.0,-140.0,395416871.012837
5.0,1.0,58.0,0.3,-0.7,-180.0,-135.0,2311391228.1503224
5.0,1.0,58.0,0.3,-0.7,-180.0,-130.0,13007416894.75487
5.0,1.0,58.0,0.3,-0.7,-180.0,-125.0,49729692354.48643
5.0,1.0,58.0,0.3,-0.7,-180.0,-120.0,82665709038.18945
5.0,1.0,58.0,0.3,-0.7,-180.0,-115.0,47641907127.762955
5.0,1.0,58.0,0.3,-0.7,-180.0,-110.0,12260907608.316267
5.0,1.0,58.0,0.3,-0.7,-180.0,-105.0,2224137409.4022756
5.0,1.0,58.0,0.3,-0.7,-180.0,-100.0,435286117.5615144
5.0,1.0,58.0,0.3,-0.7,-180.0,-95.0,277238567.7027444
5.0,1.0,58.0,0.3,-0.7,-180.0,-90.0,1394117349.4141207
5.0,1.0,58.0,0.3,-0.7,-180.0,-85.0,6995842793.636593
5.0,1.0,58.0,0.3,-0.7,-180.0,-80.0,6451821572.229859
5.0,1.0,58.0,0.3,-0.7,-180.0,-75.0,218598572418.7478
5.0,1.0,58.0,0.3,-0.7,-180.0,-70.0,46508318211239.2
5.0,1.0,58.0,0.3,-0.7,-180.0,-65.0,18673268773742.285
5.0,1.0,58.0,0.3,-0.7,-180.0,-60.0,72826469504.08311
5.0,1.0,58.0,0.3,-0.7,-180.0,-55.0,2954021770.0069313
5.0,1.0,58.0,0.3,-0.7,-180.0,-50.0,18803653413.904316
5.0,1.0,58.0,0.3,-0.7,-180.0,-45.0,8089647925.416935
5.0,1.0,58.0,0.3,-0.7,-180.0,-40.0,22692005538.082436
5.0,1.0,58.0,0.3,-0.7,-180.0,-35.0,82348300045.42665
5.0,1.0,58.0,0.3,-0.7,-180.0,-30.0,80969065794.79251
5.0,1.0,58.0,0.3,-0.7,-180.0,-25.0,34187001702.901768
5.0,1.0,58.0,0.3,-0.7,-180.0,-20.0,7541748934.677147
5.0,1.0,58.0,0.3,-0.7,-180.0,-15.0,1327340060.148628
5.0,1.0,58.0,0.3,-0.7,-180.0,-10.0,285372387.79641277
5.0,1.0,58.0,0.3,-0.7,-180.0,-5.0,194179355.38396716
5.0,1.0,58.0,0.3,-0.7,-180.0,0.0,377901793.1364467
5.0,1.0,58.0,0.3,-0.7,-180.0,5.0,685274242.1569273
5.0,1.0,58.0,0.3,-0.7,-180.0,10.0,821206275.301312
5.0,1.0,58.0,0.3,-0.7,-180.0,15.0,608689302.7731918
5.0,1.0,58.0,0.3,-0.7,-180.0,20.0,297678128.1433723
5.0,1.0,58.0,0.3,-0.7,-180.0,25.0,109849072.34846519
5.0,1.0,58.0,0.3,-0.7,-180.0,30.0,35035180.94509318
5.0,1.0,58.0,0.3,-0.7,-180.0,35.0,10680936.091792876
5.0,1.0,58.0,0.3,-0.7,-180.0,40.0,3312043.3548497823
5.0,1.0,58.0,0.3,-0.7,-180.0,45.0,1080657.0479982572
5.0,1.0,58.0,0.3,-0.7,-180.0,50.0,377510.7384630924
5.0,1.0,58.0,0.3,-0.7,-180.0,55.0,142702.0017055108
5.0,1.0,58.0,0.3,-0.7,-180.0,60.0,59112.121834998914
5.0,1.0,58.0,0.3,-0.7,-180.0,65.0,27523.426900022798
5.0,1.0,58.0,0.3,-0.7,-180.0,70.0,15219.05575395706
5.0,1.0,58.0,0.3,-0.7,-180.0,75.0,10942.513988737868
5.0,1.0,58.0,0.3,-0.7,-180.0,80.0,10428.613393798134
5.0,1.0,58.0,0.3,-0.7,-180.0,85.0,10978.910314673241
5.0,1.0,58.0,0.3,-0.7,-180.0,90.0,11501.414019560483
5.0,1.0,58.0,0.3,-0.7,-180.0,95.0,12322.985451782628
5.0,1.0,58.0,0.3,-0.7,-180.0,100.0,12212.352003253736
5.0,1.0,58.0,0.3,-0.7,-180.0,105.0,11236.870884456288
5.0,1.0,58.0,0.3,-0.7,-180.0,110.0,10591.170117594264
5.0,1.0,58.0,0.3,-0.7,-180.0,115.0,9713.429546933086
5.0,1.0,58.0,0.3,-0.7,-180.0,120.0,9692.859441272169
5.0,1.0,58.0,0.3,-0.7,-180.0,125.0,100327.3811105613
5.0,1.0,58.0,0.3,-0.7,-180.0,130.0,5330544.212972141
5.0,1.0,58.0,0.3,-0.7,-180.0,135.0,27817870.855992522
5.0,1.0,58.0,0.3,-0.7,-180.0,140.0,407270273.20143336
5.0,1.0,58.0,0.3,-0.7,-180.0,145.0,15250922.360667089
5.0,1.0,58.0,0.3,-0.7,-180.0,150.0,20893029.37181106
5.0,1.0,58.0,0.3,-0.7,-180.0,155.0,15976656.115799295
5.0,1.0,58.0,0.3,-0.7,-180.0,160.0,1747356.0175901756
5.0,1.0,58.0,0.3,-0.7,-180.0,165.0,1924055.6327007385
5.0,1.0,58.0,0.3,-0.7,-180.0,170.0,36775423.66208988
5.0,1.0,58.0,0.3,-0.7,-180.0,175.0,28492989.11068655
5.0,1.0,58.0,0.3,-0.7,-180.0,180.0,25553144.89952281
5.0,1.0,58.0,0.3,-0.7,-175.0,-180.0,3976750.428488101
5.0,1.0,58.0,0.3,-0.7,-175.0,-175.0,3418926.943845397
5.0,1.0,58.0,0.3,-0.7,-175.0,-170.0,12763275.258297633
5.0,1.0,58.0,0.3,-0.7,-175.0,-165.0,99950413.84687257
5.0,1.0,58.0,0.3,-0.7,-175.0,-160.0,12925044.267507099
5.0,1.0,58.0,0.3,-0.7,-175.0,-155.0,18903744.905224867
5.0,1.0,58.0,0.3,-0.7,-175.0,-150.0,66330056.4052682
5.0,1.0,58.0,0.3,-0.7,-175.0,-145.0,284086226.4227937
5.0,1.0,58.0,0.3,-0.7,-175.0,-140.0,1163628805.1473546
5.0,1.0,58.0,0.3,-0.7,-175.0,-135.0,3555354301.49688
5.0,1.0,58.0,0.3,-0.7,-175.0,-130.0,6151087703.909366
5.0,1.0,58.0,0.3,-0.7,-175.0,-125.0,5048831822.154493
5.0,1.0,58.0,0.3,-0.7,-175.0,-120.0,2118176852.7559028
5.0,1.0,58.0,0.3,-0.7,-175.0,-115.0,608062602.9674911
5.0,1.0,58.0,0.3,-0.7,-175.0,-110.0,190977192.64999923
5.0,1.0,58.0,0.3,-0.7,-175.0,-105.0,121408097.58986399
5.0,1.0,58.0,0.3,-0.7,-175.0,-100.0,177395903.95899063
5.0,1.0,58.0,0.3,-0.7,-175.0,-95.0,1472519147.311199
5.0,1.0,58.0,0.3,-0.7,-175.0,-90.0,17532725322.798424
5.0,1.0,58.0,0.3,-0.7,-175.0,-85.0,10601645295.457659
5.0,1.0,58.0,0.3,-0.7,-175.0,-80.0,18293586123.066948
5.0,1.0,58.0,0.3,-0.7,-175.0,-75.0,6460005912334.41
5.0,1.0,58.0,0.3,-0.7,-175.0,-70.0,420537676322907.75
5.0,1.0,58.0,0.3,-0.7,-175.0,-65.0,2456115021917.5405
5.0,1.0,58.0,0.3,-0.7,-175.0,-60.0,9173191454.099693
5.0,1.0,58.0,0.3,-0.7,-175.0,-55.0,32547627405.163372
5.0,1.0,58.0,0.3,-0.7,-175.0,-50.0,228069503065.5351
5.0,1.0,58.0,0.3,-0.7,-175.0,-45.0,14659427332.659603
