R1,R2,heri,R3t,R3p,phi1,phi2,FF
5.0,1.0,58.0,-0.7,0.6,-180.0,-180.0,3651250006.7774863
5.0,1.0,58.0,-0.7,0.6,-180.0,-175.0,4421332398.034856
5.0,1.0,58.0,-0.7,0.6,-180.0,-170.0,8874217649.550226
5.0,1.0,58.0,-0.7,0.6,-180.0,-165.0,33206856502.967415
5.0,1.0,58.0,-0.7,0.6,-180.0,-160.0,469757502267.711
5.0,1.0,58.0,-0.7,0.6,-180.0,-155.0,394989378665.6271
5.0,1.0,58.0,-0.7,0.6,-180.0,-150.0,41927757403.44716
5.0,1.0,58.0,-0.7,0.6,-180.0,-145.0,18079648083.85498
5.0,1.0,58.0,-0.7,0.6,-180.0,-140.0,11166958584.256554
5.0,1.0,58.0,-0.7,0.6,-180.0,-135.0,7693218989.139169
5.0,1.0,58.0,-0.7,0.6,-180.0,-130.0,5717365077.908995
5.0,1.0,58.0,-0.7,0.6,-180.0,-125.0,12255878006.391571
5.0,1.0,58.0,-0.7,0.6,-180.0,-120.0,156137012709.9294
5.0,1.0,58.0,-0.7,0.6,-180.0,-115.0,6335745886014.311
5.0,1.0,58.0,-0.7,0.6,-180.0,-110.0,1278587404325718.2
5.0,1.0,58.0,-0.7,0.6,-180.0,-105.0,5.363756726397241e+18
5.0,1.0,58.0,-0.7,0.6,-180.0,-100.0,4.309999514121368e+19
5.0,1.0,58.0,-0.7,0.6,-180.0,-95.0,5615587877512008.0
5.0,1.0,58.0,-0.7,0.6,-180.0,-90.0,51013140339954.11
5.0,1.0,58.0,-0.7,0.6,-180.0,-85.0,320835275307331.06
5.0,1.0,58.0,-0.7,0.6,-180.0,-80.0,22255392043251.875
5.0,1.0,58.0,-0.7,0.6,-180.0,-75.0,348274183334.09485
5.0,1.0,58.0,-0.7,0.6,-180.0,-70.0,12756605192.427591
5.0,1.0,58.0,-0.7,0.6,-180.0,-65.0,4427147625.8223505
5.0,1.0,58.0,-0.7,0.6,-180.0,-60.0,8342455923.992738
5.0,1.0,58.0,-0.7,0.6,-180.0,-55.0,33327106686.97329
5.0,1.0,58.0,-0.7,0.6,-180.0,-50.0,342324557863.91876
5.0,1.0,58.0,-0.7,0.6,-180.0,-45.0,3164772740389.685
5.0,1.0,58.0,-0.7,0.6,-180.0,-40.0,6153522928842.108
5.0,1.0,58.0,-0.7,0.6,-180.0,-35.0,1444335480073.415
5.0,1.0,58.0,-0.7,0.6,-180.0,-30.0,119071968668.00557
5.0,1.0,58.0,-0.7,0.6,-180.0,-25.0,10850810728.459484
5.0,1.0,58.0,-0.7,0.6,-180.0,-20.0,3018004358.8502374
5.0,1.0,58.0,-0.7,0.6,-180.0,-15.0,3700289700.165741
5.0,1.0,58.0,-0.7,0.6,-180.0,-10.0,38281296919.93098
5.0,1.0,58.0,-0.7,0.6,-180.0,-5.0,1759540981100.9814
5.0,1.0,58.0,-0.7,0.6,-180.0,0.0,99479347459696.1
5.0,1.0,58.0,-0.7,0.6,-180.0,5.0,226803481779151.66
5.0,1.0,58.0,-0.7,0.6,-180.0,10.0,6514994921033.135
5.0,1.0,58.0,-0.7,0.6,-180.0,15.0,127227080426.82022
