R1,R2,heri,R3t,R3p,phi1,phi2,FF
5.0,1.0,58.0,0.6,-1.2,-180.0,-180.0,75861946.77993181
5.0,1.0,58.0,0.6,-1.2,-180.0,-175.0,90641926.58395007
5.0,1.0,58.0,0.6,-1.2,-180.0,-170.0,5059645529.267595
5.0,1.0,58.0,0.6,-1.2,-180.0,-165.0,119164420870.12941
5.0,1.0,58.0,0.6,-1.2,-180.0,-160.0,29336289.350486718
5.0,1.0,58.0,0.6,-1.2,-180.0,-155.0,10418760.132696956
5.0,1.0,58.0,0.6,-1.2,-180.0,-150.0,75364459.18187156
5.0,1.0,58.0,0.6,-1.2,-180.0,-145.0,77330007.19345507
5.0,1.0,58.0,0.6,-1.2,-180.0,-140.0,6301626.33241115
5.0,1.0,58.0,0.6,-1.2,-180.0,-135.0,360074.9397616376
5.0,1.0,58.0,0.6,-1.2,-180.0,-130.0,118194.69921903213
5.0,1.0,58.0,0.6,-1.2,-180.0,-125.0,138087.03987410926
5.0,1.0,58.0,0.6,-1.2,-180.0,-120.0,186586.91050791208
5.0,1.0,58.0,0.6,-1.2,-180.0,-115.0,266480.37492188846
5.0,1.0,58.0,0.6,-1.2,-180.0,-110.0,456354.01771625865
5.0,1.0,58.0,0.6,-1.2,-180.0,-105.0,819588.6632937641
5.0,1.0,58.0,0.6,-1.2,-180.0,-100.0,1516794.3418259919
5.0,1.0,58.0,0.6,-1.2,-180.0,-95.0,5141695.8933181465
5.0,1.0,58.0,0.6,-1.2,-180.0,-90.0,27993059.62041144
5.0,1.0,58.0,0.6,-1.2,-180.0,-85.0,79082511.3760767
5.0,1.0,58.0,0.6,-1.2,-180.0,-80.0,82545246.61967462
5.0,1.0,58.0,0.6,-1.2,-180.0,-75.0,323456576.4995586
5.0,1.0,58.0,0.6,-1.2,-180.0,-70.0,4270095068.465026
5.0,1.0,58.0,0.6,-1.2,-180.0,-65.0,22309267021.639812
5.0,1.0,58.0,0.6,-1.2,-180.0,-60.0,9833201591.438656
5.0,1.0,58.0,0.6,-1.2,-180.0,-55.0,820873523.4695144
5.0,1.0,58.0,0.6,-1.2,-180.0,-50.0,72865653.51177259
5.0,1.0,58.0,0.6,-1.2,-180.0,-45.0,11163158.21117479
5.0,1.0,58.0,0.6,-1.2,-180.0,-40.0,3532069.607249368
5.0,1.0,58.0,0.6,-1.2,-180.0,-35.0,1817668.609497832
5.0,1.0,58.0,0.6,-1.2,-180.0,-30.0,1477990.052551798
5.0,1.0,58.0,0.6,-1.2,-180.0,-25.0,1354729.5791821987
5.0,1.0,58.0,0.6,-1.2,-180.0,-20.0,1251988.3272079579
5.0,1.0,58.0,0.6,-1.2,-180.0,-15.0,1332342.081249338
5.0,1.0,58.0,0.6,-1.2,-180.0,-10.0,2013754.2832926947
5.0,1.0,58.0,0.6,-1.2,-180.0,-5.0,4134358.409790494
5.0,1.0,58.0,0.6,-1.2,-180.0,0.0,9442289.535246197
5.0,1.0,58.0,0.6,-1.2,-180.0,5.0,20370348.571514916
5.0,1.0,58.0,0.6,-1.2,-180.0,10.0,35859576.817563914
5.0,1.0,58.0,0.6,-1.2,-180.0,15.0,46223779.64559632
5.0,1.0,58.0,0.6,-1.2,-180.0,20.0,41492857.106939845
5.0,1.0,58.0,0.6,-1.2,-180.0,25.0,26412108.483165536
