R1,R2,heri,R3t,R3p,phi1,phi2,FF
5.0,1.0,58.0,1.9,1.0,-180.0,-180.0,7650793259.026195
5.0,1.0,58.0,1.9,1.0,-180.0,-175.0,398973428.51735324
5.0,1.0,58.0,1.9,1.0,-180.0,-170.0,2144619946.7172441
5.0,1.0,58.0,1.9,1.0,-180.0,-165.0,8584302252.45594
5.0,1.0,58.0,1.9,1.0,-180.0,-160.0,11478185698.693857
5.0,1.0,58.0,1.9,1.0,-180.0,-155.0,3695684282.0801945
5.0,1.0,58.0,1.9,1.0,-180.0,-150.0,606009913.6090432
5.0,1.0,58.0,1.9,1.0,-180.0,-145.0,340452076.44824845
5.0,1.0,58.0,1.9,1.0,-180.0,-140.0,2014224495.2676613
5.0,1.0,58.0,1.9,1.0,-180.0,-135.0,19970438631.86757
5.0,1.0,58.0,1.9,1.0,-180.0,-130.0,213935257849.04282
5.0,1.0,58.0,1.9,1.0,-180.0,-125.0,1431025119067.3298
5.0,1.0,58.0,1.9,1.0,-180.0,-120.0,2308868509227.399
5.0,1.0,58.0,1.9,1.0,-180.0,-115.0,641737068536.1746
5.0,1.0,58.0,1.9,1.0,-180.0,-110.0,69809464570.44455
5.0,1.0,58.0,1.9,1.0,-180.0,-105.0,6718186448.206039
5.0,1.0,58.0,1.9,1.0,-180.0,-100.0,861455204.4281217
5.0,1.0,58.0,1.9,1.0,-180.0,-95.0,470696168.14498615
5.0,1.0,58.0,1.9,1.0,-180.0,-90.0,3587314649.98086
5.0,1.0,58.0,1.9,1.0,-180.0,-85.0,20358382275.467216
5.0,1.0,58.0,1.9,1.0,-180.0,-80.0,10370706133.223677
5.0,1.0,58.0,1.9,1.0,-180.0,-75.0,74703609293.02422
5.0,1.0,58.0,1.9,1.0,-180.0,-70.0,1805212810713.3276
5.0,1.0,58.0,1.9,1.0,-180.0,-65.0,726915179270.4989
5.0,1.0,58.0,1.9,1.0,-180.0,-60.0,15099554636.853493
5.0,1.0,58.0,1.9,1.0,-180.0,-55.0,3238540223.6729
5.0,1.0,58.0,1.9,1.0,-180.0,-50.0,20661727208.747307
5.0,1.0,58.0,1.9,1.0,-180.0,-45.0,43465130432.18077
5.0,1.0,58.0,1.9,1.0,-180.0,-40.0,412875666052.62933
5.0,1.0,58.0,1.9,1.0,-180.0,-35.0,2099146145479.6165
5.0,1.0,58.0,1.9,1.0,-180.0,-30.0,1866379900951.6997
5.0,1.0,58.0,1.9,1.0,-180.0,-25.0,351337723458.22485
5.0,1.0,58.0,1.9,1.0,-180.0,-20.0,34148261481.54133
5.0,1.0,58.0,1.9,1.0,-180.0,-15.0,3332406152.4583507
5.0,1.0,58.0,1.9,1.0,-180.0,-10.0,430907469.7489257
5.0,1.0,58.0,1.9,1.0,-180.0,-5.0,113646751.42640126
5.0,1.0,58.0,1.9,1.0,-180.0,0.0,103404221.6111004
5.0,1.0,58.0,1.9,1.0,-180.0,5.0,136114673.67542455
5.0,1.0,58.0,1.9,1.0,-180.0,10.0,141843549.88623393
5.0,1.0,58.0,1.9,1.0,-180.0,15.0,105734852.70406842
5.0,1.0,58.0,1.9,1.0,-180.0,20.0,58415019.70577659
5.0,1.0,58.0,1.9,1.0,-180.0,25.0,25971665.361547574
5.0,1.0,58.0,1.9,1.0,-180.0,30.0,10149095.161400009
5.0,1.0,58.0,1.9,1.0,-180.0,35.0,3746411.390806344
5.0,1.0,58.0,1.9,1.0,-180.0,40.0,1374030.047345232
5.0,1.0,58.0,1.9,1.0,-180.0,45.0,517173.2914547458
5.0,1.0,58.0,1.9,1.0,-180.0,50.0,203978.23645919666
5.0,1.0,58.0,1.9,1.0,-180.0,55.0,85723.31130140388
5.0,1.0,58.0,1.9,1.0,-180.0,60.0,39235.158657321255
5.0,1.0,58.0,1.9,1.0,-180.0,65.0,20384.18342851783
5.0,1.0,58.0,1.9,1.0,-180.0,70.0,12883.643691952031
5.0,1.0,58.0,1.9,1.0,-180.0,75.0,10354.889679976257
5.0,1.0,58.0,1.9,1.0,-180.0,80.0,9997.643374374724
5.0,1.0,58.0,1.9,1.0,-180.0,85.0,10421.57729620669
5.0,1.0,58.0,1.9,1.0,-180.0,90.0,11306.770550849635
5.0,1.0,58.0,1.9,1.0,-180.0,95.0,12546.769057596726
5.0,1.0,58.0,1.9,1.0,-180.0,100.0,12677.390133089884
5.0,1.0,58.0,1.9,1.0,-180.0,105.0,11556.552779567712
5.0,1.0,58.0,1.9,1.0,-180.0,110.0,10900.598760564619
5.0,1.0,58.0,1.9,1.0,-180.0,115.0,13815.797246492948
5.0,1.0,58.0,1.9,1.0,-180.0,120.0,246911.5458917681
5.0,1.0,58.0,1.9,1.0,-180.0,125.0,20404254.495749194
5.0,1.0,58.0,1.9,1.0,-180.0,130.0,473082200.0179845
5.0,1.0,58.0,1.9,1.0,-180.0,135.0,22469260244.548996
5.0,1.0,58.0,1.9,1.0,-180.0,140.0,5026237918.947402
5.0,1.0,58.0,1.9,1.0,-180.0,145.0,1038828928422.5883
5.0,1.0,58.0,1.9,1.0,-180.0,150.0,2045989132.8629284
5.0,1.0,58.0,1.9,1.0,-180.0,155.0,81189156074.83772
5.0,1.0,58.0,1.9,1.0,-180.0,160.0,2273864875.452064
5.0,1.0,58.0,1.9,1.0,-180.0,165.0,12372067446.171152
5.0,1.0,58.0,1.9,1.0,-180.0,170.0,5685251182446903.0
5.0,1.0,58.0,1.9,1.0,-180.0,175.0,2090256584572556.2
5.0,1.0,58.0,1.9,1.0,-180.0,180.0,7650793259.026325
5.0,1.0,58.0,1.9,1.0,-175.0,-180.0,30518899828.175636
5.0,1.0,58.0,1.9,1.0,-175.0,-175.0,193003317.82378343
5.0,1.0,58.0,1.9,1.0,-175.0,-170.0,196410257.0144036
5.0,1.0,58.0,1.9,1.0,-175.0,-165.0,1968111488.6187148
5.0,1.0,58.0,1.9,1.0,-175.0,-160.0,2792082172.867468
5.0,1.0,58.0,1.9,1.0,-175.0,-155.0,411617221.6272865
5.0,1.0,58.0,1.9,1.0,-175.0,-150.0,303263049.94301593
5.0,1.0,58.0,1.9,1.0,-175.0,-145.0,1571916404.9216018
5.0,1.0,58.0,1.9,1.0,-175.0,-140.0,9286072361.040937
5.0,1.0,58.0,1.9,1.0,-175.0,-135.0,38588706516.51787
5.0,1.0,58.0,1.9,1.0,-175.0,-130.0,69432639171.87744
5.0,1.0,58.0,1.9,1.0,-175.0,-125.0,41264867660.49836
5.0,1.0,58.0,1.9,1.0,-175.0,-120.0,10354959012.81463
5.0,1.0,58.0,1.9,1.0,-175.0,-115.0,1802571955.258916
5.0,1.0,58.0,1.9,1.0,-175.0,-110.0,350893801.71465105
5.0,1.0,58.0,1.9,1.0,-175.0,-105.0,151577101.39571398
5.0,1.0,58.0,1.9,1.0,-175.0,-100.0,314507432.6907724
5.0,1.0,58.0,1.9,1.0,-175.0,-95.0,5823822134.242809
5.0,1.0,58.0,1.9,1.0,-175.0,-90.0,99114266495.65494
5.0,1.0,58.0,1.9,1.0,-175.0,-85.0,30577828148.01496
5.0,1.0,58.0,1.9,1.0,-175.0,-80.0,11173557018.929409
5.0,1.0,58.0,1.9,1.0,-175.0,-75.0,880914869427.2444
5.0,1.0,58.0,1.9,1.0,-175.0,-70.0,5942775458333.371
5.0,1.0,58.0,1.9,1.0,-175.0,-65.0,191508445731.69983
5.0,1.0,58.0,1.9,1.0,-175.0,-60.0,3530370294.6987596
5.0,1.0,58.0,1.9,1.0,-175.0,-55.0,39800152933.33916
5.0,1.0,58.0,1.9,1.0,-175.0,-50.0,181663567968.9744
5.0,1.0,58.0,1.9,1.0,-175.0,-45.0,64466671793.45253
5.0,1.0,58.0,1.9,1.0,-175.0,-40.0,172981706306.70398
5.0,1.0,58.0,1.9,1.0,-175.0,-35.0,55372194656.609955
5.0,1.0,58.0,1.9,1.0,-175.0,-30.0,6872125345.25706
5.0,1.0,58.0,1.9,1.0,-175.0,-25.0,1045644334.4127296
5.0,1.0,58.0,1.9,1.0,-175.0,-20.0,188868636.6390298
5.0,1.0,58.0,1.9,1.0,-175.0,-15.0,59862196.85654034
5.0,1.0,58.0,1.9,1.0,-175.0,-10.0,37407019.54737313
5.0,1.0,58.0,1.9,1.0,-175.0,-5.0,27401197.528449412
5.0,1.0,58.0,1.9,1.0,-175.0,0.0,17852802.20134223
5.0,1.0,58.0,1.9,1.0,-175.0,5.0,10027182.661474958
5.0,1.0,58.0,1.9,1.0,-175.0,10.0,5019147.672790625
5.0,1.0,58.0,1.9,1.0,-175.0,15.0,2337196.9562782566
5.0,1.0,58.0,1.9,1.0,-175.0,20.0,1051189.2703670342
5.0,1.0,58.0,1.9,1.0,-175.0,25.0,469928.65963114885
5.0,1.0,58.0,1.9,1.0,-175.0,30.0,213140.666310466
5.0,1.0,58.0,1.9,1.0,-175.0,35.0,99556.3860523913
5.0,1.0,58.0,1.9,1.0,-175.0,40.0,48498.383081985165
5.0,1.0,58.0,1.9,1.0,-175.0,45.0,24974.739526431313
5.0,1.0,58.0,1.9,1.0,-175.0,50.0,13798.896580550798
5.0,1.0,58.0,1.9,1.0,-175.0,55.0,8272.028544319772
5.0,1.0,58.0,1.9,1.0,-175.0,60.0,5385.021697865693
5.0,1.0,58.0,1.9,1.0,-175.0,65.0,3790.180469759679
5.0,1.0,58.0,1.9,1.0,-175.0,70.0,2916.8269450545754
5.0,1.0,58.0,1.9,1.0,-175.0,75.0,2557.2442925172136
5.0,1.0,58.0,1.9,1.0,-175.0,80.0,2653.327998039742
5.0,1.0,58.0,1.9,1.0,-175.0,85.0,3173.422315607506
5.0,1.0,58.0,1.9,1.0,-175.0,90.0,4009.6742441541164
5.0,1.0,58.0,1.9,1.0,-175.0,95.0,4843.515154055724
5.0,1.0,58.0,1.9,1.0,-175.0,100.0,5459.103171637774
5.0,1.0,58.0,1.9,1.0,-175.0,105.0,6039.525526824063
5.0,1.0,58.0,1.9,1.0,-175.0,110.0,6439.36302451956
5.0,1.0,58.0,1.9,1.0,-175.0,115.0,6844.302879874227
5.0,1.0,58.0,1.9,1.0,-175.0,120.0,14735.512239105883
5.0,1.0,58.0,1.9,1.0,-175.0,125.0,346154.15521491645
5.0,1.0,58.0,1.9,1.0,-175.0,130.0,4033637.0026741694
5.0,1.0,58.0,1.9,1.0,-175.0,135.0,79027233.75923896
5.0,1.0,58.0,1.9,1.0,-175.0,140.0,2034254072.8563461
5.0,1.0,58.0,1.9,1.0,-175.0,145.0,2578114395171.865
5.0,1.0,58.0,1.9,1.0,-175.0,150.0,56750874862.63851
5.0,1.0,58.0,1.9,1.0,-175.0,155.0,490303421646.62006
5.0,1.0,58.0,1.9,1.0,-175.0,160.0,318287280063.602
5.0,1.0,58.0,1.9,1.0,-175.0,165.0,2371188597.8281775
5.0,1.0,58.0,1.9,1.0,-175.0,170.0,24447269630340.945
5.0,1.0,58.0,1.9,1.0,-175.0,175.0,1.5831370832035968e+16
5.0,1.0,58.0,1.9,1.0,-175.0,180.0,30518899828.176105
5.0,1.0,58.0,1.9,1.0,-170.0,-180.0,97151877586.95103
5.0,1.0,58.0,1.9,1.0,-170.0,-175.0,407741712.13772434
5.0,1.0,58.0,1.9,1.0,-170.0,-170.0,679735196.1593411
5.0,1.0,58.0,1.9,1.0,-170.0,-165.0,4584617230.94798
5.0,1.0,58.0,1.9,1.0,-170.0,-160.0,2350646812.284935
5.0,1.0,58.0,1.9,1.0,-170.0,-155.0,231782825.62776405
5.0,1.0,58.0,1.9,1.0,-170.0,-150.0,276265339.83483964
5.0,1.0,58.0,1.9,1.0,-170.0,-145.0,735846853.4318874
5.0,1.0,58.0,1.9,1.0,-170.0,-140.0,1462845254.4190383
5.0,1.0,58.0,1.9,1.0,-170.0,-135.0,1646274052.4172654
5.0,1.0,58.0,1.9,1.0,-170.0,-130.0,1011069127.5715593
5.0,1.0,58.0,1.9,1.0,-170.0,-125.0,533670133.4887344
5.0,1.0,58.0,1.9,1.0,-170.0,-120.0,490163057.79355043
5.0,1.0,58.0,1.9,1.0,-170.0,-115.0,429255991.5341614
5.0,1.0,58.0,1.9,1.0,-170.0,-110.0,209689332.23203176
5.0,1.0,58.0,1.9,1.0,-170.0,-105.0,188122142.56270483
5.0,1.0,58.0,1.9,1.0,-170.0,-100.0,4669999310.87114
5.0,1.0,58.0,1.9,1.0,-170.0,-95.0,143573229099.38187
5.0,1.0,58.0,1.9,1.0,-170.0,-90.0,77678956793.80016
5.0,1.0,58.0,1.9,1.0,-170.0,-85.0,3237670519.3909492
5.0,1.0,58.0,1.9,1.0,-170.0,-80.0,107089008686.63997
5.0,1.0,58.0,1.9,1.0,-170.0,-75.0,9734180739814.18
5.0,1.0,58.0,1.9,1.0,-170.0,-70.0,4080328720052.2534
5.0,1.0,58.0,1.9,1.0,-170.0,-65.0,33227477268.50755
5.0,1.0,58.0,1.9,1.0,-170.0,-60.0,7475698602.508216
5.0,1.0,58.0,1.9,1.0,-170.0,-55.0,1143631975108.6409
5.0,1.0,58.0,1.9,1.0,-170.0,-50.0,869757644293.2378
5.0,1.0,58.0,1.9,1.0,-170.0,-45.0,172150672092.8124
5.0,1.0,58.0,1.9,1.0,-170.0,-40.0,53985828626.36151
