R1,R2,heri,R3t,R3p,phi1,phi2,FF
5.0,1.0,58.0,-1.0,0.6,-180.0,-180.0,4227590493.136967
5.0,1.0,58.0,-1.0,0.6,-180.0,-175.0,2634270785.169438
5.0,1.0,58.0,-1.0,0.6,-180.0,-170.0,7175142327.804588
5.0,1.0,58.0,-1.0,0.6,-180.0,-165.0,1850661214282.2114
5.0,1.0,58.0,-1.0,0.6,-180.0,-160.0,3940432311812199.5
5.0,1.0,58.0,-1.0,0.6,-180.0,-155.0,14598243488404.021
5.0,1.0,58.0,-1.0,0.6,-180.0,-150.0,39436478111.03713
5.0,1.0,58.0,-1.0,0.6,-180.0,-145.0,11967693197.329283
5.0,1.0,58.0,-1.0,0.6,-180.0,-140.0,4211232088.144584
5.0,1.0,58.0,-1.0,0.6,-180.0,-135.0,1993795461.1566958
5.0,1.0,58.0,-1.0,0.6,-180.0,-130.0,2839033219.8721104
5.0,1.0,58.0,-1.0,0.6,-180.0,-125.0,16654469893.165302
5.0,1.0,58.0,-1.0,0.6,-180.0,-120.0,217874335155.16467
5.0,1.0,58.0,-1.0,0.6,-180.0,-115.0,8738551641947.785
5.0,1.0,58.0,-1.0,0.6,-180.0,-110.0,5457144521088098.0
5.0,1.0,58.0,-1.0,0.6,-180.0,-105.0,284651867330209.8
5.0,1.0,58.0,-1.0,0.6,-180.0,-100.0,59843804497420.766
5.0,1.0,58.0,-1.0,0.6,-180.0,-95.0,3115792679897.1797
5.0,1.0,58.0,-1.0,0.6,-180.0,-90.0,169389757337.6651
5.0,1.0,58.0,-1.0,0.6,-180.0,-85.0,16511990847.667372
5.0,1.0,58.0,-1.0,0.6,-180.0,-80.0,3510323691.472382
5.0,1.0,58.0,-1.0,0.6,-180.0,-75.0,1491655102.3509314
5.0,1.0,58.0,-1.0,0.6,-180.0,-70.0,1180245983.5973828
5.0,1.0,58.0,-1.0,0.6,-180.0,-65.0,2189281619.8658457
5.0,1.0,58.0,-1.0,0.6,-180.0,-60.0,14416185337.056505
5.0,1.0,58.0,-1.0,0.6,-180.0,-55.0,211902556372.667
5.0,1.0,58.0,-1.0,0.6,-180.0,-50.0,3711996330989.4937
5.0,1.0,58.0,-1.0,0.6,-180.0,-45.0,25103039114371.12
5.0,1.0,58.0,-1.0,0.6,-180.0,-40.0,14518089268936.666
5.0,1.0,58.0,-1.0,0.6,-180.0,-35.0,1195404055732.578
5.0,1.0,58.0,-1.0,0.6,-180.0,-30.0,66692460639.71405
5.0,1.0,58.0,-1.0,0.6,-180.0,-25.0,5509523368.570143
5.0,1.0,58.0,-1.0,0.6,-180.0,-20.0,1313595667.0094438
5.0,1.0,58.0,-1.0,0.6,-180.0,-15.0,986541502.5474489
5.0,1.0,58.0,-1.0,0.6,-180.0,-10.0,1276383299.0678847
5.0,1.0,58.0,-1.0,0.6,-180.0,-5.0,2583962609.5550485
5.0,1.0,58.0,-1.0,0.6,-180.0,0.0,8072747620.441817
5.0,1.0,58.0,-1.0,0.6,-180.0,5.0,33262403875.18382
5.0,1.0,58.0,-1.0,0.6,-180.0,10.0,108877687928.09439
5.0,1.0,58.0,-1.0,0.6,-180.0,15.0,168179277965.71164
5.0,1.0,58.0,-1.0,0.6,-180.0,20.0,99475016423.78632
5.0,1.0,58.0,-1.0,0.6,-180.0,25.0,28272691858.21308
5.0,1.0,58.0,-1.0,0.6,-180.0,30.0,6134907738.134787
5.0,1.0,58.0,-1.0,0.6,-180.0,35.0,1767902263.7297778
5.0,1.0,58.0,-1.0,0.6,-180.0,40.0,992973849.6226467
5.0,1.0,58.0,-1.0,0.6,-180.0,45.0,847780763.8740382
5.0,1.0,58.0,-1.0,0.6,-180.0,50.0,817268167.7257327
5.0,1.0,58.0,-1.0,0.6,-180.0,55.0,810003947.1217401
5.0,1.0,58.0,-1.0,0.6,-180.0,60.0,808151977.2030663
5.0,1.0,58.0,-1.0,0.6,-180.0,65.0,807864006.7896261
5.0,1.0,58.0,-1.0,0.6,-180.0,70.0,808441377.2850454
5.0,1.0,58.0,-1.0,0.6,-180.0,75.0,810633852.0035807
5.0,1.0,58.0,-1.0,0.6,-180.0,80.0,818080898.8766562
5.0,1.0,58.0,-1.0,0.6,-180.0,85.0,844978537.9905306
5.0,1.0,58.0,-1.0,0.6,-180.0,90.0,951056169.3540754
5.0,1.0,58.0,-1.0,0.6,-180.0,95.0,1422664121.8302317
5.0,1.0,58.0,-1.0,0.6,-180.0,100.0,3729793522.4392266
5.0,1.0,58.0,-1.0,0.6,-180.0,105.0,11166147390.541586
5.0,1.0,58.0,-1.0,0.6,-180.0,110.0,23145442565.668686
5.0,1.0,58.0,-1.0,0.6,-180.0,115.0,37917261789.47473
5.0,1.0,58.0,-1.0,0.6,-180.0,120.0,56499447411.70022
5.0,1.0,58.0,-1.0,0.6,-180.0,125.0,208150830002.17947
5.0,1.0,58.0,-1.0,0.6,-180.0,130.0,206521446354.43152
5.0,1.0,58.0,-1.0,0.6,-180.0,135.0,186020938719.86633
5.0,1.0,58.0,-1.0,0.6,-180.0,140.0,124496539378.86154
5.0,1.0,58.0,-1.0,0.6,-180.0,145.0,71604374370.1453
5.0,1.0,58.0,-1.0,0.6,-180.0,150.0,26734675461.2439
5.0,1.0,58.0,-1.0,0.6,-180.0,155.0,39390368034.40469
5.0,1.0,58.0,-1.0,0.6,-180.0,160.0,55713565546.8729
5.0,1.0,58.0,-1.0,0.6,-180.0,165.0,49585728343.29302
5.0,1.0,58.0,-1.0,0.6,-180.0,170.0,25599014738.565712
5.0,1.0,58.0,-1.0,0.6,-180.0,175.0,10591811050.859758
5.0,1.0,58.0,-1.0,0.6,-180.0,180.0,4227590493.137003
5.0,1.0,58.0,-1.0,0.6,-175.0,-180.0,8038998263594.722
5.0,1.0,58.0,-1.0,0.6,-175.0,-175.0,1157907798337.736
5.0,1.0,58.0,-1.0,0.6,-175.0,-170.0,119476021822.42705
5.0,1.0,58.0,-1.0,0.6,-175.0,-165.0,85951906201.64836
5.0,1.0,58.0,-1.0,0.6,-175.0,-160.0,14112372392073.312
5.0,1.0,58.0,-1.0,0.6,-175.0,-155.0,1759570392152.219
5.0,1.0,58.0,-1.0,0.6,-175.0,-150.0,4101889909560.504
5.0,1.0,58.0,-1.0,0.6,-175.0,-145.0,119342248756354.44
5.0,1.0,58.0,-1.0,0.6,-175.0,-140.0,490523479607938.06
5.0,1.0,58.0,-1.0,0.6,-175.0,-135.0,58525541590640.57
5.0,1.0,58.0,-1.0,0.6,-175.0,-130.0,1850805708887.944
5.0,1.0,58.0,-1.0,0.6,-175.0,-125.0,268311157577.0606
5.0,1.0,58.0,-1.0,0.6,-175.0,-120.0,3867459986527.8374
5.0,1.0,58.0,-1.0,0.6,-175.0,-115.0,75822186445097.17
5.0,1.0,58.0,-1.0,0.6,-175.0,-110.0,246973269732250.53
5.0,1.0,58.0,-1.0,0.6,-175.0,-105.0,35275741614887.734
5.0,1.0,58.0,-1.0,0.6,-175.0,-100.0,1876552026938.335
5.0,1.0,58.0,-1.0,0.6,-175.0,-95.0,147071601730.76974
5.0,1.0,58.0,-1.0,0.6,-175.0,-90.0,17466115668.12711
5.0,1.0,58.0,-1.0,0.6,-175.0,-85.0,3214110456.9620323
5.0,1.0,58.0,-1.0,0.6,-175.0,-80.0,990860312.7514614
